ord;audk;ordfl;beyg;mark
Katar;431768;hk;Katar;NFET,ÞFET,ÞGFET,EFET
Kákasus;488565;hk;Kákasus;NFET,ÞFET,ÞGFET,EFET
Kenía;431612;hk;Kenía;NFET,ÞFET,ÞGFET,EFET
Kirgistan;479233;hk;Kirgistan;NFET,ÞFET,ÞGFET,EFET
Kína;431457;hk;Kína;NFET,ÞFET,ÞGFET,EFET
kínóa;491684;hk;kínóa;NFET,ÞFET,ÞGFET,EFET
kókos;488586;hk;kókos;NFET,ÞFET,ÞGFET,EFET
Kongó;431770;hk;Kongó;NFET,ÞFET,ÞGFET,EFET
Kosta Ríka;559031;hk;Kosta Ríka;NFET,ÞFET,ÞGFET,EFET
Kúrdistan;489360;hk;Kúrdistan;NFET,ÞFET,ÞGFET,EFET
Kúveit;431771;hk;Kúveit;NFET,ÞFET,ÞGFET,EFET
Labrador;522550;hk;Labrador;NFET,ÞFET,ÞGFET,EFET
Laos;488566;hk;Laos;NFET,ÞFET,ÞGFET,EFET
lasanja;483776;hk;lasanja;NFET,ÞFET,ÞGFET,EFET
latex;487041;hk;latex;NFET,ÞFET,ÞGFET,EFET
Litáen;2264;hk;Litáen;NFET,ÞFET,ÞGFET,EFET
Líbanon;431572;hk;Líbanon;NFET,ÞFET,ÞGFET,EFET
Madagaskar;431775;hk;Madagaskar;NFET,ÞFET,ÞGFET,EFET
magma;4247;hk;magma;NFET,ÞFET,ÞGFET,EFET
Malaví;431777;hk;Malaví;NFET,ÞFET,ÞGFET,EFET
Malí;431778;hk;Malí;NFET,ÞFET,ÞGFET,EFET
marijúana;4288;hk;marijúana;NFET,ÞFET,ÞGFET,EFET
Marokkó;431779;hk;Marokkó;NFET,ÞFET,ÞGFET,EFET
Máritíus;488567;hk;Máritíus;NFET,ÞFET,ÞGFET,EFET
meira;4290;hk;meira;NFET,ÞFET,ÞGFET,EFET
Mexíkó;431573;hk;Mexíkó;NFET,ÞFET,ÞGFET,EFET
Mónakó;488076;hk;Mónakó;NFET,ÞFET,ÞGFET,EFET
Mósambík;431785;hk;Mósambík;NFET,ÞFET,ÞGFET,EFET
mokka;4254;hk;mokka;NFET,ÞFET,ÞGFET,EFET
Nepal;431787;hk;Nepal;NFET,ÞFET,ÞGFET,EFET
Níger;431789;hk;Níger;NFET,ÞFET,ÞGFET,EFET
Níkaragva;431628;hk;Níkaragva;NFET,ÞFET,ÞGFET,EFET
Óman;431581;hk;Óman;NFET,ÞFET,ÞGFET,EFET
Pakistan;431582;hk;Pakistan;NFET,ÞFET,ÞGFET,EFET
Panama;431632;hk;Panama;NFET,ÞFET,ÞGFET,EFET
Papúa;431633;hk;Papúa;NFET,ÞFET,ÞGFET,EFET
Paragvæ;431791;hk;Paragvæ;NFET,ÞFET,ÞGFET,EFET
pasta;4294;hk;pasta;NFET,ÞFET,ÞGFET,EFET
Perú;480230;hk;Perú;NFET,ÞFET,ÞGFET,EFET
Portúgal;431700;hk;Portúgal;NFET,ÞFET,ÞGFET,EFET
Rúanda;431638;hk;Rúanda;NFET,ÞFET,ÞGFET,EFET
sána;4240;hk;sána;NFET,ÞFET,ÞGFET,EFET
Senegal;431699;hk;Senegal;NFET,ÞFET,ÞGFET,EFET
Simbabve;431797;hk;Simbabve;NFET,ÞFET,ÞGFET,EFET
Singapúr;431798;hk;Singapúr;NFET,ÞFET,ÞGFET,EFET
Síle;431799;hk;Síle;NFET,ÞFET,ÞGFET,EFET
sílúr;483879;hk;sílúr;NFET,ÞFET,ÞGFET,EFET
soja;487725;hk;soja;NFET,ÞFET,ÞGFET,EFET
stóma;493311;hk;stóma;NFET,ÞFET,ÞGFET,EFET
Súdan;431715;hk;Súdan;NFET,ÞFET,ÞGFET,EFET
Sviss;488569;hk;Sviss;NFET,ÞFET,ÞGFET,EFET
Taívan;431716;hk;Taívan;NFET,ÞFET,ÞGFET,EFET
tamíl;483937;hk;tamíl;NFET,ÞFET,ÞGFET,EFET
tekíla;4303;hk;tekíla;NFET,ÞFET,ÞGFET,EFET
tesla;4304;hk;tesla;NFET,ÞFET,ÞGFET,EFET
Tíbet;484501;hk;Tíbet;NFET,ÞFET,ÞGFET,EFET
Tjad;514904;hk;Tjad;NFET,ÞFET,ÞGFET,EFET
Tóbagó;431802;hk;Tóbagó;NFET,ÞFET,ÞGFET,EFET
Tógó;431803;hk;Tógó;NFET,ÞFET,ÞGFET,EFET
trías;488571;hk;trías;NFET,ÞFET,ÞGFET,EFET
Trínidad;431805;hk;Trínidad;NFET,ÞFET,ÞGFET,EFET
Túnis;488572;hk;Túnis;NFET,ÞFET,ÞGFET,EFET
Túrkmenistan;431584;hk;Túrkmenistan;NFET,ÞFET,ÞGFET,EFET
Úganda;431647;hk;Úganda;NFET,ÞFET,ÞGFET,EFET
Úrúgvæ;431809;hk;Úrúgvæ;NFET,ÞFET,ÞGFET,EFET
Úsbekistan;431585;hk;Úsbekistan;NFET,ÞFET,ÞGFET,EFET
Venesúela;431649;hk;Venesúela;NFET,ÞFET,ÞGFET,EFET
Víetnam;4043;hk;Víetnam;NFET,ÞFET,ÞGFET,EFET
vodka;4255;hk;vodka;NFET,ÞFET,ÞGFET,EFET
