ord;audk;ordfl;beyg;mark
beð;513;hk;beðs;EFET
beð;513;hk;beðum;ÞGFFT
beð;513;hk;beð;NFET,ÞFET,NFFT,ÞFFT
bein;516;hk;beinum;ÞGFFT
bein;516;hk;bein;NFET,ÞFET,NFFT,ÞFFT
bein;516;hk;beina;EFFT
bein;516;hk;beini;ÞGFET
bein;516;hk;beins;EFET
bekken;373528;hk;bekkens;EFET
bekken;373528;hk;bekken;NFET,ÞFET,NFFT,ÞFFT
bekken;373528;hk;bekkena;EFFT
bekken;373528;hk;bekkeni;ÞGFET
bekken;373528;hk;bekkenum;ÞGFFT
ber;534;hk;ber;NFET,ÞFET,NFFT,ÞFFT
ber;534;hk;berja;EFFT
ber;534;hk;bers;EFET
ber;534;hk;berjum;ÞGFFT
ber;534;hk;beri;ÞGFET
berg;533;hk;berg;NFET,ÞFET,NFFT,ÞFFT
berg;533;hk;bergs;EFET
berg;533;hk;bergi;ÞGFET
berg;533;hk;berga;EFFT
berg;533;hk;bergum;ÞGFFT
bikiní;464808;hk;bikiní;NFET,ÞFET,NFFT,ÞFFT
bikiní;464808;hk;bikinía;EFFT
bikiní;464808;hk;bikiníi;ÞGFET
bikiní;464808;hk;bikinís;EFET
bikiní;464808;hk;bikiníum;ÞGFFT
bil;551;hk;bilum;ÞGFFT
bil;551;hk;bils;EFET
bil;551;hk;bil;NFET,ÞFET,NFFT,ÞFFT
bil;551;hk;bila;EFFT
bil;551;hk;bili;ÞGFET
bit;562;hk;bit;NFET,ÞFET,NFFT,ÞFFT
bit;562;hk;biti;ÞGFET
bit;562;hk;bita;EFFT
bit;562;hk;bits;EFET
bit;562;hk;bitum;ÞGFFT
bjóð;573;hk;bjóði;ÞGFET
bjóð;573;hk;bjóðs;EFET
bjóð;573;hk;bjóðum;ÞGFFT
bjóð;573;hk;bjóð;NFET,ÞFET,NFFT,ÞFFT
bjóð;573;hk;bjóða;EFFT
blik;584;hk;bliks;EFET
blik;584;hk;blikum;ÞGFFT
blik;584;hk;blik;NFET,ÞFET,NFFT,ÞFFT
blik;584;hk;blika;EFFT
blik;584;hk;bliki;ÞGFET
blóm;590;hk;blómi;ÞGFET
blóm;590;hk;blómum;ÞGFFT
blóm;590;hk;blóm;NFET,ÞFET,NFFT,ÞFFT
blóm;590;hk;blóma;EFFT
blóm;590;hk;blóms;EFET
blómstur;591;hk;blómsturs;EFET
blómstur;591;hk;blómstur;NFET,ÞFET,NFFT,ÞFFT
blómstur;591;hk;blómstrum;ÞGFFT
blómstur;591;hk;blómstri;ÞGFET
blómstur;591;hk;blómstra;EFFT
blót;592;hk;blóta;EFFT
blót;592;hk;blót;NFET,ÞFET,NFFT,ÞFFT
blót;592;hk;blóti;ÞGFET
blót;592;hk;blóts;EFET
blót;592;hk;blótum;ÞGFFT
blogg;587;hk;bloggs;EFET
blogg;587;hk;blogg;NFET,ÞFET,NFFT,ÞFFT
blogg;587;hk;bloggi;ÞGFET
blogg;587;hk;blogga;EFFT
blogg;587;hk;bloggum;ÞGFFT
blý;595;hk;blýjum;ÞGFFT
blý;595;hk;blýs;EFET
blý;595;hk;blýja;EFFT
blý;595;hk;blýi;ÞGFET
blý;595;hk;blý;NFET,ÞFET,NFFT,ÞFFT
blys;594;hk;blys;NFET,ÞFET,NFFT,ÞFFT
blys;594;hk;blysi;ÞGFET
blys;594;hk;blyss;EFET
blys;594;hk;blysum;ÞGFFT
blys;594;hk;blysa;EFFT
ból;618;hk;bólum;ÞGFFT
ból;618;hk;bóla;EFFT
ból;618;hk;bóls;EFET
ból;618;hk;ból;NFET,ÞFET,NFFT,ÞFFT
ból;618;hk;bóli;ÞGFET
bólstur;619;hk;bólsturs;EFET
bólstur;619;hk;bólstur;NFET,ÞFET,NFFT,ÞFFT
bólstur;619;hk;bólstrum;ÞGFFT
bólstur;619;hk;bólstri;ÞGFET
bólstur;619;hk;bólstra;EFFT
boddí;601;hk;boddís;EFET
boddí;601;hk;boddíum;ÞGFFT
boddí;601;hk;boddíi;ÞGFET
boddí;601;hk;boddí;NFET,ÞFET,NFFT,ÞFFT
boddí;601;hk;boddía;EFFT
boð;602;hk;boðum;ÞGFFT
boð;602;hk;boði;ÞGFET
boð;602;hk;boðs;EFET
boð;602;hk;boð;NFET,ÞFET,NFFT,ÞFFT
boð;602;hk;boða;EFFT
borð;613;hk;borði;ÞGFET
borð;613;hk;borðum;ÞGFFT
borð;613;hk;borðs;EFET
borð;613;hk;borð;NFET,ÞFET,NFFT,ÞFFT
borð;613;hk;borða;EFFT
brauð;634;hk;brauðum;ÞGFFT
brauð;634;hk;brauða;EFFT
brauð;634;hk;brauði;ÞGFET
brauð;634;hk;brauðs;EFET
brauð;634;hk;brauð;NFET,ÞFET,NFFT,ÞFFT
brek;642;hk;brek;NFET,ÞFET,NFFT,ÞFFT
brek;642;hk;breka;EFFT
brek;642;hk;breki;ÞGFET
brek;642;hk;breks;EFET
brek;642;hk;brekum;ÞGFFT
brekán;641;hk;brekánum;ÞGFFT
brekán;641;hk;brekáns;EFET
brekán;641;hk;brekáni;ÞGFET
brekán;641;hk;brekána;EFFT
brekán;641;hk;brekán;NFET,ÞFET,NFFT,ÞFFT
bréf;646;hk;bréfa;EFFT
bréf;646;hk;bréfi;ÞGFET
bréf;646;hk;bréfs;EFET
bréf;646;hk;bréfum;ÞGFFT
bréf;646;hk;bréf;NFET,ÞFET,NFFT,ÞFFT
brigsl;649;hk;brigslum;ÞGFFT
brigsl;649;hk;brigsls;EFET
brigsl;649;hk;brigsl;NFET,ÞFET,NFFT,ÞFFT
brigsl;649;hk;brigsla;EFFT
brigsl;649;hk;brigsli;ÞGFET
brim;656;hk;brims;EFET
brim;656;hk;brim;NFET,ÞFET,NFFT,ÞFFT
brim;656;hk;brima;EFFT
brim;656;hk;brimi;ÞGFET
brim;656;hk;brimum;ÞGFFT
bris;657;hk;bris;NFET,ÞFET,NFFT,ÞFFT
bris;657;hk;brisa;EFFT
bris;657;hk;brisi;ÞGFET
bris;657;hk;brisum;ÞGFFT
bris;657;hk;briss;EFET
brjóst;661;hk;brjóstum;ÞGFFT
brjóst;661;hk;brjóst;NFET,ÞFET,NFFT,ÞFFT
brjóst;661;hk;brjósta;EFFT
brjóst;661;hk;brjósti;ÞGFET
brjóst;661;hk;brjósts;EFET
bros;669;hk;brosa;EFFT
bros;669;hk;brosum;ÞGFFT
bros;669;hk;bross;EFET
bros;669;hk;brosi;ÞGFET
bros;669;hk;bros;NFET,ÞFET,NFFT,ÞFFT
brot;670;hk;brotum;ÞGFFT
brot;670;hk;broti;ÞGFET
brot;670;hk;brota;EFFT
brot;670;hk;brot;NFET,ÞFET,NFFT,ÞFFT
brot;670;hk;brots;EFET
brum;506201;hk;brumum;ÞGFFT
brum;506201;hk;brums;EFET
brum;506201;hk;brumi;ÞGFET
brum;506201;hk;bruma;EFFT
brum;506201;hk;brum;NFET,ÞFET,NFFT,ÞFFT
buff;690;hk;buffum;ÞGFFT
buff;690;hk;buffs;EFET
buff;690;hk;buffi;ÞGFET
buff;690;hk;buff;NFET,ÞFET,NFFT,ÞFFT
buff;690;hk;buffa;EFFT
buffet;374145;hk;buffeti;ÞGFET
buffet;374145;hk;buffetum;ÞGFFT
buffet;374145;hk;buffet;NFET,ÞFET,NFFT,ÞFFT
buffet;374145;hk;buffeta;EFFT
buffet;374145;hk;buffets;EFET
bú;704;hk;búi;ÞGFET
bú;704;hk;búa;EFFT
bú;704;hk;bú;NFET,ÞFET,NFFT,ÞFFT
bú;704;hk;bús;EFET
bú;704;hk;búum;ÞGFFT
búnt;706;hk;búnt;NFET,ÞFET,NFFT,ÞFFT
búnt;706;hk;búnta;EFFT
búnt;706;hk;búnti;ÞGFET
búnt;706;hk;búnts;EFET
búnt;706;hk;búntum;ÞGFFT
búr;707;hk;búrs;EFET
búr;707;hk;búri;ÞGFET
búr;707;hk;búr;NFET,ÞFET,NFFT,ÞFFT
búr;707;hk;búrum;ÞGFFT
búr;707;hk;búra;EFFT
bý;716;hk;býja;EFFT
bý;716;hk;býs;EFET
bý;716;hk;býjum;ÞGFFT
bý;716;hk;bý;NFET,ÞFET,NFFT,ÞFFT
bý;716;hk;býi;ÞGFET
böl;730;hk;böls;EFET
böl;730;hk;bölum;ÞGFFT
böl;730;hk;böli;ÞGFET
böl;730;hk;böla;EFFT
böl;730;hk;böl;NFET,ÞFET,NFFT,ÞFFT
dekk;754;hk;dekk;NFET,ÞFET,NFFT,ÞFFT
dekk;754;hk;dekki;ÞGFET
dekk;754;hk;dekkja;EFFT
dekk;754;hk;dekkjum;ÞGFFT
dekk;754;hk;dekks;EFET
der;760;hk;derum;ÞGFFT
der;760;hk;der;NFET,ÞFET,NFFT,ÞFFT
der;760;hk;dera;EFFT
der;760;hk;deri;ÞGFET
der;760;hk;ders;EFET
des;480350;hk;des;NFET,ÞFET,NFFT,ÞFFT
des;480350;hk;dess;EFET
des;480350;hk;desjum;ÞGFFT
des;480350;hk;desja;EFFT
des;480350;hk;desi;ÞGFET
diskótek;777;hk;diskóteks;EFET
diskótek;777;hk;diskóteki;ÞGFET
diskótek;777;hk;diskóteka;EFFT
diskótek;777;hk;diskótek;NFET,ÞFET,NFFT,ÞFFT
diskótek;777;hk;diskótekum;ÞGFFT
djásn;782;hk;djásn;NFET,ÞFET,NFFT,ÞFFT
djásn;782;hk;djásna;EFFT
djásn;782;hk;djásni;ÞGFET
djásn;782;hk;djásns;EFET
djásn;782;hk;djásnum;ÞGFFT
djúp;784;hk;djúp;NFET,ÞFET,NFFT,ÞFFT
djúp;784;hk;djúpa;EFFT
djúp;784;hk;djúpi;ÞGFET
djúp;784;hk;djúpum;ÞGFFT
djúp;784;hk;djúps;EFET
dong;483806;hk;dongum;ÞGFFT
dong;483806;hk;dong;NFET,ÞFET,NFFT,ÞFFT
dong;483806;hk;donga;EFFT
dong;483806;hk;dongi;ÞGFET
dong;483806;hk;dongs;EFET
dráp;818;hk;drápa;EFFT
dráp;818;hk;dráp;NFET,ÞFET,NFFT,ÞFFT
dráp;818;hk;drápum;ÞGFFT
dráp;818;hk;dráps;EFET
dráp;818;hk;drápi;ÞGFET
dren;484887;hk;dren;NFET,ÞFET,NFFT,ÞFFT
dren;484887;hk;drena;EFFT
dren;484887;hk;dreni;ÞGFET
dren;484887;hk;drens;EFET
dren;484887;hk;drenum;ÞGFFT
drif;823;hk;drif;NFET,ÞFET,NFFT,ÞFFT
drif;823;hk;drifa;EFFT
drif;823;hk;drifi;ÞGFET
drif;823;hk;drifs;EFET
drif;823;hk;drifum;ÞGFFT
drón;486738;hk;dróna;EFFT
drón;486738;hk;drónum;ÞGFFT
drón;486738;hk;drón;NFET,ÞFET,NFFT,ÞFFT
drón;486738;hk;dróns;EFET
drón;486738;hk;dróni;ÞGFET
dufl;847;hk;duflum;ÞGFFT
dufl;847;hk;dufl;NFET,ÞFET,NFFT,ÞFFT
dufl;847;hk;dufla;EFFT
dufl;847;hk;dufli;ÞGFET
dufl;847;hk;dufls;EFET
dús;859;hk;dúsi;ÞGFET
dús;859;hk;dúsa;EFFT
dús;859;hk;dúss;EFET
dús;859;hk;dúsum;ÞGFFT
dús;859;hk;dús;NFET,ÞFET,NFFT,ÞFFT
dý;866;hk;dýja;EFFT
dý;866;hk;dýs;EFET
dý;866;hk;dý;NFET,ÞFET,NFFT,ÞFFT
dý;866;hk;dýi;ÞGFET
dý;866;hk;dýjum;ÞGFFT
dýr;868;hk;dýrum;ÞGFFT
dýr;868;hk;dýrs;EFET
dýr;868;hk;dýra;EFFT
dýr;868;hk;dýri;ÞGFET
dýr;868;hk;dýr;NFET,ÞFET,NFFT,ÞFFT
dægur;870;hk;dægri;ÞGFET
dægur;870;hk;dægrum;ÞGFFT
dægur;870;hk;dægra;EFFT
dægur;870;hk;dægur;NFET,ÞFET,NFFT,ÞFFT
dægur;870;hk;dægurs;EFET
eð;876;hk;eð;NFET,ÞFET,NFFT,ÞFFT
eð;876;hk;eða;EFFT
eð;876;hk;eði;ÞGFET
eð;876;hk;eðs;EFET
eð;876;hk;eðum;ÞGFFT
egg;884;hk;eggs;EFET
egg;884;hk;eggjum;ÞGFFT
egg;884;hk;eggja;EFFT
egg;884;hk;eggi;ÞGFET
egg;884;hk;egg;NFET,ÞFET,NFFT,ÞFFT
egó;885;hk;egó;NFET,ÞFET,NFFT,ÞFFT
egó;885;hk;egóa;EFFT
egó;885;hk;egói;ÞGFET
egó;885;hk;egós;EFET
egó;885;hk;egóum;ÞGFFT
eið;886;hk;eið;NFET,ÞFET,NFFT,ÞFFT
eið;886;hk;eiði;ÞGFET
eið;886;hk;eiðs;EFET
eið;886;hk;eiðum;ÞGFFT
eið;886;hk;eiða;EFFT
eitur;898;hk;eiturs;EFET
eitur;898;hk;eitra;EFFT
eitur;898;hk;eitri;ÞGFET
eitur;898;hk;eitrum;ÞGFFT
eitur;898;hk;eitur;NFET,ÞFET,NFFT,ÞFFT
element;902;hk;element;NFET,ÞFET,NFFT,ÞFFT
element;902;hk;elementa;EFFT
element;902;hk;elementi;ÞGFET
element;902;hk;elements;EFET
element;902;hk;elementum;ÞGFFT
em;436322;hk;emum;ÞGFFT
em;436322;hk;ems;EFET
em;436322;hk;emi;ÞGFET
em;436322;hk;ema;EFFT
em;436322;hk;em;NFET,ÞFET,NFFT,ÞFFT
endorfín;484357;hk;endorfína;EFFT
endorfín;484357;hk;endorfín;NFET,ÞFET,NFFT,ÞFFT
endorfín;484357;hk;endorfínum;ÞGFFT
endorfín;484357;hk;endorfíns;EFET
endorfín;484357;hk;endorfíni;ÞGFET
ensím;918;hk;ensím;NFET,ÞFET,NFFT,ÞFFT
ensím;918;hk;ensíma;EFFT
ensím;918;hk;ensími;ÞGFET
ensím;918;hk;ensíms;EFET
ensím;918;hk;ensímum;ÞGFFT
eymsl;964;hk;eymsl;NFET,ÞFET,NFFT,ÞFFT
eymsl;964;hk;eymsla;EFFT
eymsl;964;hk;eymsli;ÞGFET
eymsl;964;hk;eymsls;EFET
eymsl;964;hk;eymslum;ÞGFFT
él;969;hk;él;NFET,ÞFET,NFFT,ÞFFT
él;969;hk;éli;ÞGFET
él;969;hk;élja;EFFT
él;969;hk;éljum;ÞGFFT
él;969;hk;éls;EFET
fagott;972;hk;fagottum;ÞGFFT
fagott;972;hk;fagotti;ÞGFET
fagott;972;hk;fagotta;EFFT
fagott;972;hk;fagott;NFET,ÞFET,NFFT,ÞFFT
fagott;972;hk;fagotts;EFET
fár;994;hk;fára;EFFT
fár;994;hk;fárum;ÞGFFT
fár;994;hk;fárs;EFET
fár;994;hk;fár;NFET,ÞFET,NFFT,ÞFFT
fár;994;hk;fári;ÞGFET
fell;999;hk;fells;EFET
fell;999;hk;felli;ÞGFET
fell;999;hk;fella;EFFT
fell;999;hk;fell;NFET,ÞFET,NFFT,ÞFFT
fell;999;hk;fellum;ÞGFFT
fen;1002;hk;fenja;EFFT
fen;1002;hk;fenjum;ÞGFFT
fen;1002;hk;fens;EFET
fen;1002;hk;fen;NFET,ÞFET,NFFT,ÞFFT
fen;1002;hk;feni;ÞGFET
fet;1012;hk;feti;ÞGFET
fet;1012;hk;fetum;ÞGFFT
fet;1012;hk;fets;EFET
fet;1012;hk;feta;EFFT
fet;1012;hk;fet;NFET,ÞFET,NFFT,ÞFFT
fés;1015;hk;fés;NFET,ÞFET,NFFT,ÞFFT
fés;1015;hk;fési;ÞGFET
fés;1015;hk;fésum;ÞGFFT
fés;1015;hk;fésa;EFFT
fés;1015;hk;féss;EFET
fimm;1025;hk;fimmum;ÞGFFT
fimm;1025;hk;fimms;EFET
fimm;1025;hk;fimma;EFFT
fimm;1025;hk;fimm;NFET,ÞFET,NFFT,ÞFFT
fimm;1025;hk;fimmi;ÞGFET
firn;1026;hk;firna;EFFT
firn;1026;hk;firni;ÞGFET
firn;1026;hk;firns;EFET
firn;1026;hk;firnum;ÞGFFT
firn;1026;hk;firn;NFET,ÞFET,NFFT,ÞFFT
fis;1028;hk;fiss;EFET
fis;1028;hk;fisum;ÞGFFT
fis;1028;hk;fisa;EFFT
fis;1028;hk;fis;NFET,ÞFET,NFFT,ÞFFT
fis;1028;hk;fisi;ÞGFET
fífl;1034;hk;fífls;EFET
fífl;1034;hk;fífli;ÞGFET
fífl;1034;hk;fífla;EFFT
fífl;1034;hk;fífl;NFET,ÞFET,NFFT,ÞFFT
fífl;1034;hk;fíflum;ÞGFFT
fínerí;375333;hk;fíneríum;ÞGFFT
fínerí;375333;hk;fínerís;EFET
fínerí;375333;hk;fíneríi;ÞGFET
fínerí;375333;hk;fínería;EFFT
fínerí;375333;hk;fínerí;NFET,ÞFET,NFFT,ÞFFT
fjós;1048;hk;fjósi;ÞGFET
fjós;1048;hk;fjósum;ÞGFFT
fjós;1048;hk;fjóss;EFET
fjós;1048;hk;fjós;NFET,ÞFET,NFFT,ÞFFT
fjós;1048;hk;fjósa;EFFT
flaut;1071;hk;flautum;ÞGFFT
flaut;1071;hk;flauts;EFET
flaut;1071;hk;flauti;ÞGFET
flaut;1071;hk;flauta;EFFT
flaut;1071;hk;flaut;NFET,ÞFET,NFFT,ÞFFT
fleiður;1072;hk;fleiðurs;EFET
fleiður;1072;hk;fleiður;NFET,ÞFET,NFFT,ÞFFT
fleiður;1072;hk;fleiðrum;ÞGFFT
fleiður;1072;hk;fleiðri;ÞGFET
fleiður;1072;hk;fleiðra;EFFT
flet;1079;hk;flet;NFET,ÞFET,NFFT,ÞFFT
flet;1079;hk;fleta;EFFT
flet;1079;hk;fleti;ÞGFET
flet;1079;hk;fletum;ÞGFFT
flet;1079;hk;flets;EFET
fley;1081;hk;fleys;EFET
fley;1081;hk;fleyja;EFFT
fley;1081;hk;fleyjum;ÞGFFT
fley;1081;hk;fleyi;ÞGFET
fley;1081;hk;fley;NFET,ÞFET,NFFT,ÞFFT
fljóð;1092;hk;fljóð;NFET,ÞFET,NFFT,ÞFFT
fljóð;1092;hk;fljóða;EFFT
fljóð;1092;hk;fljóði;ÞGFET
fljóð;1092;hk;fljóðum;ÞGFFT
fljóð;1092;hk;fljóðs;EFET
fljót;1093;hk;fljót;NFET,ÞFET,NFFT,ÞFFT
fljót;1093;hk;fljóti;ÞGFET
fljót;1093;hk;fljóts;EFET
fljót;1093;hk;fljótum;ÞGFFT
fljót;1093;hk;fljóta;EFFT
flóð;1097;hk;flóði;ÞGFET
flóð;1097;hk;flóða;EFFT
flóð;1097;hk;flóð;NFET,ÞFET,NFFT,ÞFFT
flóð;1097;hk;flóðum;ÞGFFT
flóð;1097;hk;flóðs;EFET
flón;1099;hk;flóni;ÞGFET
flón;1099;hk;flónum;ÞGFFT
flón;1099;hk;flón;NFET,ÞFET,NFFT,ÞFFT
flón;1099;hk;flóna;EFFT
flón;1099;hk;flóns;EFET
flog;1094;hk;flogum;ÞGFFT
flog;1094;hk;flog;NFET,ÞFET,NFFT,ÞFFT
flog;1094;hk;floga;EFFT
flog;1094;hk;flogi;ÞGFET
flog;1094;hk;flogs;EFET
flopp;525230;hk;flopp;NFET,ÞFET,NFFT,ÞFFT
flopp;525230;hk;floppa;EFFT
flopp;525230;hk;floppi;ÞGFET
flopp;525230;hk;floppum;ÞGFFT
flopp;525230;hk;flopps;EFET
flug;1102;hk;flug;NFET,ÞFET,NFFT,ÞFFT
flug;1102;hk;fluga;EFFT
flug;1102;hk;flugi;ÞGFET
flug;1102;hk;flugs;EFET
flug;1102;hk;flugum;ÞGFFT
flus;1107;hk;flus;NFET,ÞFET,NFFT,ÞFFT
flus;1107;hk;flusa;EFFT
flus;1107;hk;flusum;ÞGFFT
flus;1107;hk;flusi;ÞGFET
flus;1107;hk;fluss;EFET
fóður;1139;hk;fóðurs;EFET
fóður;1139;hk;fóður;NFET,ÞFET,NFFT,ÞFFT
fóður;1139;hk;fóðrum;ÞGFFT
fóður;1139;hk;fóðri;ÞGFET
fóður;1139;hk;fóðra;EFFT
fól;1141;hk;fól;NFET,ÞFET,NFFT,ÞFFT
fól;1141;hk;fóla;EFFT
fól;1141;hk;fólum;ÞGFFT
fól;1141;hk;fóls;EFET
fól;1141;hk;fóli;ÞGFET
fónem;1143;hk;fónemi;ÞGFET
fónem;1143;hk;fónems;EFET
fónem;1143;hk;fónemum;ÞGFFT
fónem;1143;hk;fónema;EFFT
fónem;1143;hk;fónem;NFET,ÞFET,NFFT,ÞFFT
fóstur;1145;hk;fóstra;EFFT
fóstur;1145;hk;fóstri;ÞGFET
fóstur;1145;hk;fóstrum;ÞGFFT
fóstur;1145;hk;fóstur;NFET,ÞFET,NFFT,ÞFFT
fóstur;1145;hk;fósturs;EFET
form;1131;hk;form;NFET,ÞFET,NFFT,ÞFFT
form;1131;hk;forma;EFFT
form;1131;hk;formum;ÞGFFT
form;1131;hk;forms;EFET
form;1131;hk;formi;ÞGFET
frí;1157;hk;fríi;ÞGFET
frí;1157;hk;fríum;ÞGFFT
frí;1157;hk;frís;EFET
frí;1157;hk;fría;EFFT
frí;1157;hk;frí;NFET,ÞFET,NFFT,ÞFFT
frík;1158;hk;fríki;ÞGFET
frík;1158;hk;frík;NFET,ÞFET,NFFT,ÞFFT
frík;1158;hk;fríks;EFET
frík;1158;hk;fríka;EFFT
frík;1158;hk;fríkum;ÞGFFT
frón;1164;hk;fróns;EFET
frón;1164;hk;fróni;ÞGFET
frón;1164;hk;fróna;EFFT
frón;1164;hk;frón;NFET,ÞFET,NFFT,ÞFFT
frón;1164;hk;frónum;ÞGFFT
frost;1161;hk;frosts;EFET
frost;1161;hk;frost;NFET,ÞFET,NFFT,ÞFFT
frost;1161;hk;frostum;ÞGFFT
frost;1161;hk;frosti;ÞGFET
frost;1161;hk;frosta;EFFT
frum;1166;hk;frums;EFET
frum;1166;hk;frumi;ÞGFET
frum;1166;hk;fruma;EFFT
frum;1166;hk;frum;NFET,ÞFET,NFFT,ÞFFT
frum;1166;hk;frumum;ÞGFFT
frýs;1169;hk;frýsa;EFFT
frýs;1169;hk;frýsi;ÞGFET
frýs;1169;hk;frýss;EFET
frýs;1169;hk;frýs;NFET,ÞFET,NFFT,ÞFFT
frýs;1169;hk;frýsum;ÞGFFT
fræ;1171;hk;fræjum;ÞGFFT
fræ;1171;hk;fræ;NFET,ÞFET,NFFT,ÞFFT
fræ;1171;hk;fræi;ÞGFET
fræ;1171;hk;fræja;EFFT
fræ;1171;hk;fræs;EFET
full;1176;hk;fulla;EFFT
full;1176;hk;fulli;ÞGFET
full;1176;hk;fulls;EFET
full;1176;hk;fullum;ÞGFFT
full;1176;hk;full;NFET,ÞFET,NFFT,ÞFFT
fyl;1190;hk;fylja;EFFT
fyl;1190;hk;fyl;NFET,ÞFET,NFFT,ÞFFT
fyl;1190;hk;fyli;ÞGFET
fyl;1190;hk;fyljum;ÞGFFT
fyl;1190;hk;fyls;EFET
fyllirí;1194;hk;fylliríi;ÞGFET
fyllirí;1194;hk;fyllirí;NFET,ÞFET,NFFT,ÞFFT
fyllirí;1194;hk;fyllirís;EFET
fyllirí;1194;hk;fylliríum;ÞGFFT
fyllirí;1194;hk;fylliría;EFFT
gallerí;1214;hk;gallerís;EFET
gallerí;1214;hk;galleríi;ÞGFET
gallerí;1214;hk;gallería;EFFT
gallerí;1214;hk;gallerí;NFET,ÞFET,NFFT,ÞFFT
gallerí;1214;hk;galleríum;ÞGFFT
gallon;1218;hk;gallon;NFET,ÞFET,NFFT,ÞFFT
gallon;1218;hk;gallonum;ÞGFFT
gallon;1218;hk;gallons;EFET
gallon;1218;hk;galloni;ÞGFET
gallon;1218;hk;gallona;EFFT
gauð;1234;hk;gauðum;ÞGFFT
gauð;1234;hk;gauðs;EFET
gauð;1234;hk;gauði;ÞGFET
gauð;1234;hk;gauð;NFET,ÞFET,NFFT,ÞFFT
gauð;1234;hk;gauða;EFFT
geð;1244;hk;geð;NFET,ÞFET,NFFT,ÞFFT
geð;1244;hk;geða;EFFT
geð;1244;hk;geði;ÞGFET
geð;1244;hk;geðs;EFET
geð;1244;hk;geðum;ÞGFFT
geim;1246;hk;geima;EFFT
geim;1246;hk;geimum;ÞGFFT
geim;1246;hk;geims;EFET
geim;1246;hk;geimi;ÞGFET
geim;1246;hk;geim;NFET,ÞFET,NFFT,ÞFFT
gen;1253;hk;gena;EFFT
gen;1253;hk;geni;ÞGFET
gen;1253;hk;gens;EFET
gen;1253;hk;genum;ÞGFFT
gen;1253;hk;gen;NFET,ÞFET,NFFT,ÞFFT
gigg;483804;hk;giggi;ÞGFET
gigg;483804;hk;gigg;NFET,ÞFET,NFFT,ÞFFT
gigg;483804;hk;giggum;ÞGFFT
gigg;483804;hk;giggs;EFET
gigg;483804;hk;gigga;EFFT
gil;1270;hk;gili;ÞGFET
gil;1270;hk;gil;NFET,ÞFET,NFFT,ÞFFT
