ord;audk;ordfl;beyg;mark
álma;15701;kvk;álma;NFET,EFFT
álma;15701;kvk;álmu;ÞFET,ÞGFET,EFET
áma;15702;kvk;áma;NFET,EFFT
áma;15702;kvk;ámu;ÞFET,ÞGFET,EFET
áma;15702;kvk;ámur;NFFT,ÞFFT
áma;15702;kvk;ámum;ÞGFFT
ára;13795;kvk;árur;NFFT,ÞFFT
ára;13795;kvk;árum;ÞGFFT
ára;13795;kvk;áru;ÞFET,ÞGFET,EFET
ára;13795;kvk;ára;NFET,EFFT
áralía;484640;kvk;áralíu;ÞFET,ÞGFET,EFET
áralía;484640;kvk;áralía;NFET,EFFT
áralía;484640;kvk;áralíum;ÞGFFT
áralía;484640;kvk;áralíur;NFFT,ÞFFT
átta;13797;kvk;átta;NFET,EFFT
átta;13797;kvk;áttum;ÞGFFT
átta;13797;kvk;áttur;NFFT,ÞFFT
átta;13797;kvk;áttu;ÞFET,ÞGFET,EFET
baga;14851;kvk;bögu;ÞFET,ÞGFET,EFET
baga;14851;kvk;baga;NFET,EFFT
baga;14851;kvk;bögum;ÞGFFT
baga;14851;kvk;bögur;NFFT,ÞFFT
baka;16070;kvk;bökum;ÞGFFT
baka;16070;kvk;böku;ÞFET,ÞGFET,EFET
baka;16070;kvk;baka;NFET,EFFT
baka;16070;kvk;bökur;NFFT,ÞFFT
baktería;13798;kvk;bakteríum;ÞGFFT
baktería;13798;kvk;bakteríu;ÞFET,ÞGFET,EFET
baktería;13798;kvk;baktería;NFET,EFFT
baktería;13798;kvk;bakteríur;NFFT,ÞFFT
ballaða;16072;kvk;ballöðu;ÞFET,ÞGFET,EFET
ballaða;16072;kvk;ballaða;NFET,EFFT
ballaða;16072;kvk;ballöður;NFFT,ÞFFT
ballaða;16072;kvk;ballöðum;ÞGFFT
ballerína;484746;kvk;ballerínur;NFFT,ÞFFT
ballerína;484746;kvk;ballerínum;ÞGFFT
ballerína;484746;kvk;ballerínu;ÞFET,ÞGFET,EFET
ballerína;484746;kvk;ballerína;NFET,EFFT
barónessa;464836;kvk;barónessa;NFET,EFFT
barónessa;464836;kvk;barónessum;ÞGFFT
barónessa;464836;kvk;barónessur;NFFT,ÞFFT
barónessa;464836;kvk;barónessu;ÞFET,ÞGFET,EFET
basilíka;13800;kvk;basilíkur;NFFT,ÞFFT
basilíka;13800;kvk;basilíka;NFET,EFFT
basilíka;13800;kvk;basilíku;ÞFET,ÞGFET,EFET
basilíka;13800;kvk;basilíkum;ÞGFFT
bauja;13801;kvk;bauju;ÞFET,ÞGFET,EFET
bauja;13801;kvk;baujum;ÞGFFT
bauja;13801;kvk;baujur;NFFT,ÞFFT
bauja;13801;kvk;bauja;NFET,EFFT
bábilja;13802;kvk;bábiljur;NFFT,ÞFFT
bábilja;13802;kvk;bábilju;ÞFET,ÞGFET,EFET
bábilja;13802;kvk;bábilja;NFET,EFFT
bábilja;13802;kvk;bábiljum;ÞGFFT
bára;13803;kvk;bára;NFET,EFFT
bára;13803;kvk;báru;ÞFET,ÞGFET,EFET
bára;13803;kvk;bárum;ÞGFFT
bára;13803;kvk;bárur;NFFT,ÞFFT
básúna;13804;kvk;básúna;NFET,EFFT
básúna;13804;kvk;básúnu;ÞFET,ÞGFET,EFET
básúna;13804;kvk;básúnum;ÞGFFT
básúna;13804;kvk;básúnur;NFFT,ÞFFT
beðja;13805;kvk;beðjum;ÞGFFT
beðja;13805;kvk;beðju;ÞFET,ÞGFET,EFET
beðja;13805;kvk;beðja;NFET,EFFT
beðja;13805;kvk;beðjur;NFFT,ÞFFT
begónía;13807;kvk;begóníur;NFFT,ÞFFT
begónía;13807;kvk;begóníum;ÞGFFT
begónía;13807;kvk;begóníu;ÞFET,ÞGFET,EFET
begónía;13807;kvk;begónía;NFET,EFFT
beita;13808;kvk;beitu;ÞFET,ÞGFET,EFET
beita;13808;kvk;beitur;NFFT,ÞFFT
beita;13808;kvk;beitum;ÞGFFT
beita;13808;kvk;beita;NFET,EFFT
belja;13809;kvk;beljur;NFFT,ÞFFT
belja;13809;kvk;beljum;ÞGFFT
belja;13809;kvk;belju;ÞFET,ÞGFET,EFET
belja;13809;kvk;belja;NFET,EFFT
berja;13811;kvk;berja;NFET,EFFT
berja;13811;kvk;berjur;NFFT,ÞFFT
berja;13811;kvk;berju;ÞFET,ÞGFET,EFET
berja;13811;kvk;berjum;ÞGFFT
berkja;486530;kvk;berkju;ÞFET,ÞGFET,EFET
berkja;486530;kvk;berkja;NFET,EFFT
berkja;486530;kvk;berkjur;NFFT,ÞFFT
berkja;486530;kvk;berkjum;ÞGFFT
bestía;13812;kvk;bestíur;NFFT,ÞFFT
bestía;13812;kvk;bestíum;ÞGFFT
bestía;13812;kvk;bestíu;ÞFET,ÞGFET,EFET
bestía;13812;kvk;bestía;NFET,EFFT
beta;13813;kvk;betu;ÞFET,ÞGFET,EFET
beta;13813;kvk;betum;ÞGFFT
beta;13813;kvk;betur;NFFT,ÞFFT
beta;13813;kvk;beta;NFET,EFFT
beygja;16702;kvk;beygjur;NFFT,ÞFFT
beygja;16702;kvk;beygjum;ÞGFFT
beygja;16702;kvk;beygju;ÞFET,ÞGFET,EFET
beygja;16702;kvk;beygja;NFET,EFFT
beygla;15706;kvk;beyglum;ÞGFFT
beygla;15706;kvk;beyglu;ÞFET,ÞGFET,EFET
beygla;15706;kvk;beyglur;NFFT,ÞFFT
beygla;15706;kvk;beygla;NFET,EFFT
Biblía;410112;kvk;Biblía;NFET,EFFT
biblía;393360;kvk;biblíur;NFFT,ÞFFT
biblía;393360;kvk;biblíum;ÞGFFT
biblía;393360;kvk;biblía;NFET,EFFT
biblía;393360;kvk;biblíu;ÞFET,ÞGFET,EFET
Biblía;410112;kvk;Biblíur;NFFT,ÞFFT
Biblía;410112;kvk;Biblíu;ÞFET,ÞGFET,EFET
Biblía;410112;kvk;Biblíum;ÞGFFT
biða;15707;kvk;biða;NFET,EFFT
biða;15707;kvk;biður;NFFT,ÞFFT
biða;15707;kvk;biðum;ÞGFFT
biða;15707;kvk;biðu;ÞFET,ÞGFET,EFET
birna;13816;kvk;birnu;ÞFET,ÞGFET,EFET
birna;13816;kvk;birna;NFET,EFFT
birna;13816;kvk;birnur;NFFT,ÞFFT
birna;13816;kvk;birnum;ÞGFFT
bitra;13817;kvk;bitra;NFET,EFFT
bitra;13817;kvk;bitru;ÞFET,ÞGFET,EFET
bitra;13817;kvk;bitrum;ÞGFFT
bitra;13817;kvk;bitrur;NFFT,ÞFFT
blaðka;16074;kvk;blöðku;ÞFET,ÞGFET,EFET
blaðka;16074;kvk;blöðkum;ÞGFFT
blaðka;16074;kvk;blöðkur;NFFT,ÞFFT
blaðka;16074;kvk;blaðka;NFET,EFFT
blaðra;14855;kvk;blöðru;ÞFET,ÞGFET,EFET
blaðra;14855;kvk;blöðrum;ÞGFFT
blaðra;14855;kvk;blöðrur;NFFT,ÞFFT
blaðra;14855;kvk;blaðra;NFET,EFFT
bleia;13821;kvk;bleia;NFET,EFFT
bleia;13821;kvk;bleiu;ÞFET,ÞGFET,EFET
bleia;13821;kvk;bleium;ÞGFFT
bleia;13821;kvk;bleiur;NFFT,ÞFFT
bleikja;13822;kvk;bleikja;NFET,EFFT
bleikja;13822;kvk;bleikju;ÞFET,ÞGFET,EFET
bleikja;13822;kvk;bleikjum;ÞGFFT
bleikja;13822;kvk;bleikjur;NFFT,ÞFFT
blesa;13823;kvk;blesu;ÞFET,ÞGFET,EFET
blesa;13823;kvk;blesa;NFET,EFFT
blesa;13823;kvk;blesum;ÞGFFT
blesa;13823;kvk;blesur;NFFT,ÞFFT
bleyða;15709;kvk;bleyðum;ÞGFFT
bleyða;15709;kvk;bleyðu;ÞFET,ÞGFET,EFET
bleyða;15709;kvk;bleyða;NFET,EFFT
bleyða;15709;kvk;bleyður;NFFT,ÞFFT
bleyja;476549;kvk;bleyju;ÞFET,ÞGFET,EFET
bleyja;476549;kvk;bleyja;NFET,EFFT
bleyja;476549;kvk;bleyjum;ÞGFFT
bleyja;476549;kvk;bleyjur;NFFT,ÞFFT
bleyta;13824;kvk;bleyta;NFET,EFFT
bleyta;13824;kvk;bleytu;ÞFET,ÞGFET,EFET
bleyta;13824;kvk;bleytum;ÞGFFT
bleyta;13824;kvk;bleytur;NFFT,ÞFFT
blíða;15711;kvk;blíðum;ÞGFFT
blíða;15711;kvk;blíður;NFFT,ÞFFT
blíða;15711;kvk;blíðu;ÞFET,ÞGFET,EFET
blíða;15711;kvk;blíða;NFET,EFFT
blístra;13827;kvk;blístrur;NFFT,ÞFFT
blístra;13827;kvk;blístrum;ÞGFFT
blístra;13827;kvk;blístru;ÞFET,ÞGFET,EFET
blístra;13827;kvk;blístra;NFET,EFFT
blússa;15712;kvk;blússa;NFET,EFFT
blússa;15712;kvk;blússu;ÞFET,ÞGFET,EFET
blússa;15712;kvk;blússum;ÞGFFT
blússa;15712;kvk;blússur;NFFT,ÞFFT
blæja;13828;kvk;blæjur;NFFT,ÞFFT
blæja;13828;kvk;blæjum;ÞGFFT
blæja;13828;kvk;blæju;ÞFET,ÞGFET,EFET
blæja;13828;kvk;blæja;NFET,EFFT
bóma;13834;kvk;bóma;NFET,EFFT
bóma;13834;kvk;bómu;ÞFET,ÞGFET,EFET
bóma;13834;kvk;bómum;ÞGFFT
bóma;13834;kvk;bómur;NFFT,ÞFFT
bolla;459948;kvk;bollu;ÞFET,ÞGFET,EFET
bolla;459948;kvk;bolla;NFET,EFFT
bolla;459948;kvk;bollum;ÞGFFT
bolla;459948;kvk;bollur;NFFT,ÞFFT
bomba;15715;kvk;bomba;NFET,EFFT
bomba;15715;kvk;bombu;ÞFET,ÞGFET,EFET
bomba;15715;kvk;bombur;NFFT,ÞFFT
bomba;15715;kvk;bombum;ÞGFFT
bommerta;13831;kvk;bommertur;NFFT,ÞFFT
bommerta;13831;kvk;bommertum;ÞGFFT
bommerta;13831;kvk;bommertu;ÞFET,ÞGFET,EFET
bommerta;13831;kvk;bommerta;NFET,EFFT
bomsa;13832;kvk;bomsu;ÞFET,ÞGFET,EFET
bomsa;13832;kvk;bomsum;ÞGFFT
bomsa;13832;kvk;bomsur;NFFT,ÞFFT
bomsa;13832;kvk;bomsa;NFET,EFFT
bora;13833;kvk;boru;ÞFET,ÞGFET,EFET
bora;13833;kvk;borum;ÞGFFT
bora;13833;kvk;borur;NFFT,ÞFFT
bora;13833;kvk;bora;NFET,EFFT
bredda;15716;kvk;bredda;NFET,EFFT
bredda;15716;kvk;breddu;ÞFET,ÞGFET,EFET
bredda;15716;kvk;breddum;ÞGFFT
bredda;15716;kvk;breddur;NFFT,ÞFFT
breiða;15717;kvk;breiður;NFFT,ÞFFT
breiða;15717;kvk;breiða;NFET,EFFT
breiða;15717;kvk;breiðu;ÞFET,ÞGFET,EFET
breiða;15717;kvk;breiðum;ÞGFFT
bremsa;13835;kvk;bremsu;ÞFET,ÞGFET,EFET
bremsa;13835;kvk;bremsa;NFET,EFFT
bremsa;13835;kvk;bremsum;ÞGFFT
bremsa;13835;kvk;bremsur;NFFT,ÞFFT
brenna;13836;kvk;brenna;NFET,EFFT
brenna;13836;kvk;brennu;ÞFET,ÞGFET,EFET
brenna;13836;kvk;brennum;ÞGFFT
brenna;13836;kvk;brennur;NFFT,ÞFFT
brennsla;15719;kvk;brennsla;NFET,EFFT
brennsla;15719;kvk;brennslu;ÞFET,ÞGFET,EFET
brennsla;15719;kvk;brennslum;ÞGFFT
brennsla;15719;kvk;brennslur;NFFT,ÞFFT
bretta;13837;kvk;brettu;ÞFET,ÞGFET,EFET
bretta;13837;kvk;bretta;NFET,EFFT
bretta;13837;kvk;brettur;NFFT,ÞFFT
bretta;13837;kvk;brettum;ÞGFFT
breyskja;13838;kvk;breyskja;NFET,EFFT
breyskja;13838;kvk;breyskju;ÞFET,ÞGFET,EFET
breyskja;13838;kvk;breyskjum;ÞGFFT
breyskja;13838;kvk;breyskjur;NFFT,ÞFFT
brussa;13842;kvk;brussur;NFFT,ÞFFT
brussa;13842;kvk;brussa;NFET,EFFT
brussa;13842;kvk;brussu;ÞFET,ÞGFET,EFET
brussa;13842;kvk;brussum;ÞGFFT
brúða;15720;kvk;brúður;NFFT,ÞFFT
brúða;15720;kvk;brúða;NFET,EFFT
brúða;15720;kvk;brúðum;ÞGFFT
brúða;15720;kvk;brúðu;ÞFET,ÞGFET,EFET
brúnka;15721;kvk;brúnku;ÞFET,ÞGFET,EFET
brúnka;15721;kvk;brúnkur;NFFT,ÞFFT
brúnka;15721;kvk;brúnkum;ÞGFFT
brúnka;15721;kvk;brúnka;NFET,EFFT
brýna;13845;kvk;brýnu;ÞFET,ÞGFET,EFET
brýna;13845;kvk;brýna;NFET,EFFT
brýna;13845;kvk;brýnur;NFFT,ÞFFT
brýna;13845;kvk;brýnum;ÞGFFT
brýnsla;13846;kvk;brýnslu;ÞFET,ÞGFET,EFET
brýnsla;13846;kvk;brýnsla;NFET,EFFT
brýnsla;13846;kvk;brýnslum;ÞGFFT
brýnsla;13846;kvk;brýnslur;NFFT,ÞFFT
bryðja;13843;kvk;bryðju;ÞFET,ÞGFET,EFET
bryðja;13843;kvk;bryðjur;NFFT,ÞFFT
bryðja;13843;kvk;bryðja;NFET,EFFT
bryðja;13843;kvk;bryðjum;ÞGFFT
bryggja;16703;kvk;bryggja;NFET,EFFT
bryggja;16703;kvk;bryggju;ÞFET,ÞGFET,EFET
bryggja;16703;kvk;bryggjum;ÞGFFT
bryggja;16703;kvk;bryggjur;NFFT,ÞFFT
brynja;13844;kvk;brynjum;ÞGFFT
brynja;13844;kvk;brynju;ÞFET,ÞGFET,EFET
brynja;13844;kvk;brynjur;NFFT,ÞFFT
brynja;13844;kvk;brynja;NFET,EFFT
budda;15722;kvk;budda;NFET,EFFT
budda;15722;kvk;buddu;ÞFET,ÞGFET,EFET
budda;15722;kvk;buddum;ÞGFFT
budda;15722;kvk;buddur;NFFT,ÞFFT
bugða;13848;kvk;bugður;NFFT,ÞFFT
bugða;13848;kvk;bugða;NFET,EFFT
bugða;13848;kvk;bugðu;ÞFET,ÞGFET,EFET
bugða;13848;kvk;bugðum;ÞGFFT
bumba;15724;kvk;bumba;NFET,EFFT
bumba;15724;kvk;bumbu;ÞFET,ÞGFET,EFET
bumba;15724;kvk;bumbum;ÞGFFT
bumba;15724;kvk;bumbur;NFFT,ÞFFT
buna;13849;kvk;bunur;NFFT,ÞFFT
buna;13849;kvk;buna;NFET,EFFT
buna;13849;kvk;bunum;ÞGFFT
buna;13849;kvk;bunu;ÞFET,ÞGFET,EFET
búlla;15726;kvk;búlla;NFET,EFFT
búlla;15726;kvk;búllum;ÞGFFT
búlla;15726;kvk;búllu;ÞFET,ÞGFET,EFET
búlla;15726;kvk;búllur;NFFT,ÞFFT
bússa;13853;kvk;bússur;NFFT,ÞFFT
bússa;13853;kvk;bússum;ÞGFFT
bússa;13853;kvk;bússu;ÞFET,ÞGFET,EFET
bússa;13853;kvk;bússa;NFET,EFFT
býfa;13856;kvk;býfur;NFFT,ÞFFT
býfa;13856;kvk;býfu;ÞFET,ÞGFET,EFET
býfa;13856;kvk;býfum;ÞGFFT
býfa;13856;kvk;býfa;NFET,EFFT
byssa;15728;kvk;byssa;NFET,EFFT
byssa;15728;kvk;byssu;ÞFET,ÞGFET,EFET
byssa;15728;kvk;byssum;ÞGFFT
byssa;15728;kvk;byssur;NFFT,ÞFFT
daðla;16077;kvk;döðlur;NFFT,ÞFFT
daðla;16077;kvk;döðlum;ÞGFFT
daðla;16077;kvk;döðlu;ÞFET,ÞGFET,EFET
daðla;16077;kvk;daðla;NFET,EFFT
dalía;14858;kvk;dalíur;NFFT,ÞFFT
dalía;14858;kvk;dalíum;ÞGFFT
dalía;14858;kvk;dalíu;ÞFET,ÞGFET,EFET
dalía;14858;kvk;dalía;NFET,EFFT
dama;14859;kvk;dömum;ÞGFFT
dama;14859;kvk;dömur;NFFT,ÞFFT
dama;14859;kvk;dama;NFET,EFFT
dama;14859;kvk;dömu;ÞFET,ÞGFET,EFET
deigla;15731;kvk;deigla;NFET,EFFT
deigla;15731;kvk;deiglu;ÞFET,ÞGFET,EFET
deigla;15731;kvk;deiglum;ÞGFFT
deigla;15731;kvk;deiglur;NFFT,ÞFFT
demba;15732;kvk;demba;NFET,EFFT
demba;15732;kvk;dembu;ÞFET,ÞGFET,EFET
demba;15732;kvk;dembum;ÞGFFT
demba;15732;kvk;dembur;NFFT,ÞFFT
disketta;13859;kvk;diskettur;NFFT,ÞFFT
disketta;13859;kvk;disketta;NFET,EFFT
disketta;13859;kvk;diskettum;ÞGFFT
disketta;13859;kvk;diskettu;ÞFET,ÞGFET,EFET
díóða;484800;kvk;díóður;NFFT,ÞFFT
díóða;484800;kvk;díóðum;ÞGFFT
díóða;484800;kvk;díóðu;ÞFET,ÞGFET,EFET
díóða;484800;kvk;díóða;NFET,EFFT
díva;487984;kvk;dívu;ÞFET,ÞGFET,EFET
díva;487984;kvk;díva;NFET,EFFT
díva;487984;kvk;dívum;ÞGFFT
díva;487984;kvk;dívur;NFFT,ÞFFT
doppa;15737;kvk;doppa;NFET,EFFT
doppa;15737;kvk;doppu;ÞFET,ÞGFET,EFET
doppa;15737;kvk;doppum;ÞGFFT
doppa;15737;kvk;doppur;NFFT,ÞFFT
dorra;13864;kvk;dorru;ÞFET,ÞGFET,EFET
dorra;13864;kvk;dorrum;ÞGFFT
dorra;13864;kvk;dorrur;NFFT,ÞFFT
dorra;13864;kvk;dorra;NFET,EFFT
drafna;14862;kvk;drafna;NFET,EFFT
drafna;14862;kvk;dröfnur;NFFT,ÞFFT
drafna;14862;kvk;dröfnum;ÞGFFT
drafna;14862;kvk;dröfnu;ÞFET,ÞGFET,EFET
draga;14863;kvk;draga;NFET,EFFT
draga;14863;kvk;drögur;NFFT,ÞFFT
draga;14863;kvk;drögum;ÞGFFT
draga;14863;kvk;drögu;ÞFET,ÞGFET,EFET
drífa;13866;kvk;drífur;NFFT,ÞFFT
drífa;13866;kvk;drífum;ÞGFFT
drífa;13866;kvk;drífu;ÞFET,ÞGFET,EFET
drífa;13866;kvk;drífa;NFET,EFFT
drossía;13867;kvk;drossíum;ÞGFFT
drossía;13867;kvk;drossíur;NFFT,ÞFFT
drossía;13867;kvk;drossía;NFET,EFFT
drossía;13867;kvk;drossíu;ÞFET,ÞGFET,EFET
druna;13869;kvk;druna;NFET,EFFT
druna;13869;kvk;drunu;ÞFET,ÞGFET,EFET
druna;13869;kvk;drunur;NFFT,ÞFFT
druna;13869;kvk;drunum;ÞGFFT
drykkja;416807;kvk;drykkjur;NFFT,ÞFFT
drykkja;416807;kvk;drykkjum;ÞGFFT
drykkja;416807;kvk;drykkju;ÞFET,ÞGFET,EFET
drykkja;416807;kvk;drykkja;NFET,EFFT
dræsa;13871;kvk;dræsur;NFFT,ÞFFT
dræsa;13871;kvk;dræsum;ÞGFFT
dræsa;13871;kvk;dræsu;ÞFET,ÞGFET,EFET
dræsa;13871;kvk;dræsa;NFET,EFFT
dugga;13874;kvk;dugga;NFET,EFFT
dugga;13874;kvk;duggu;ÞFET,ÞGFET,EFET
dugga;13874;kvk;duggum;ÞGFFT
dugga;13874;kvk;duggur;NFFT,ÞFFT
dula;459938;kvk;dulum;ÞGFFT
dula;459938;kvk;dulu;ÞFET,ÞGFET,EFET
dula;459938;kvk;dulur;NFFT,ÞFFT
dula;459938;kvk;dula;NFET,EFFT
duna;13876;kvk;duna;NFET,EFFT
duna;13876;kvk;dunu;ÞFET,ÞGFET,EFET
duna;13876;kvk;dunum;ÞGFFT
duna;13876;kvk;dunur;NFFT,ÞFFT
dúlla;16160;kvk;dúllu;ÞFET,ÞGFET,EFET
dúlla;16160;kvk;dúlla;NFET,EFFT
dúlla;16160;kvk;dúllur;NFFT,ÞFFT
dúlla;16160;kvk;dúllum;ÞGFFT
dúsa;13877;kvk;dúsum;ÞGFFT
dúsa;13877;kvk;dúsur;NFFT,ÞFFT
dúsa;13877;kvk;dúsu;ÞFET,ÞGFET,EFET
dúsa;13877;kvk;dúsa;NFET,EFFT
dýfa;15741;kvk;dýfa;NFET,EFFT
dýfa;15741;kvk;dýfu;ÞFET,ÞGFET,EFET
dýfa;15741;kvk;dýfum;ÞGFFT
dýfa;15741;kvk;dýfur;NFFT,ÞFFT
dýflissa;13880;kvk;dýflissa;NFET,EFFT
dýflissa;13880;kvk;dýflissu;ÞFET,ÞGFET,EFET
dýflissa;13880;kvk;dýflissum;ÞGFFT
dýflissa;13880;kvk;dýflissur;NFFT,ÞFFT
dýna;13881;kvk;dýnum;ÞGFFT
dýna;13881;kvk;dýnu;ÞFET,ÞGFET,EFET
dýna;13881;kvk;dýna;NFET,EFFT
dýna;13881;kvk;dýnur;NFFT,ÞFFT
dyngja;16704;kvk;dyngja;NFET,EFFT
dyngja;16704;kvk;dyngju;ÞFET,ÞGFET,EFET
dyngja;16704;kvk;dyngjum;ÞGFFT
dyngja;16704;kvk;dyngjur;NFFT,ÞFFT
dyslexía;490344;kvk;dyslexíur;NFFT,ÞFFT
dyslexía;490344;kvk;dyslexíu;ÞFET,ÞGFET,EFET
dyslexía;490344;kvk;dyslexía;NFET,EFFT
dyslexía;490344;kvk;dyslexíum;ÞGFFT
dystópía;490345;kvk;dystópíur;NFFT,ÞFFT
dystópía;490345;kvk;dystópíu;ÞFET,ÞGFET,EFET
dystópía;490345;kvk;dystópíum;ÞGFFT
dystópía;490345;kvk;dystópía;NFET,EFFT
dækja;13882;kvk;dækju;ÞFET,ÞGFET,EFET
dækja;13882;kvk;dækja;NFET,EFFT
dækja;13882;kvk;dækjur;NFFT,ÞFFT
dækja;13882;kvk;dækjum;ÞGFFT
edda;15742;kvk;edda;NFET,EFFT
edda;15742;kvk;eddu;ÞFET,ÞGFET,EFET
edda;15742;kvk;eddum;ÞGFFT
edda;15742;kvk;eddur;NFFT,ÞFFT
eðla;13885;kvk;eðlur;NFFT,ÞFFT
eðla;13885;kvk;eðla;NFET,EFFT
eðla;13885;kvk;eðlu;ÞFET,ÞGFET,EFET
eðla;13885;kvk;eðlum;ÞGFFT
efja;13886;kvk;efja;NFET,EFFT
efja;13886;kvk;efju;ÞFET,ÞGFET,EFET
