ord;audk;ordfl;beyg;mark
mælgi;11160;kvk;mælgi;NFET,ÞFET,ÞGFET,EFET
Napólí;488078;kvk;Napólí;NFET,ÞFET,ÞGFET,EFET
natni;11254;kvk;natni;NFET,ÞFET,ÞGFET,EFET
nýtni;11272;kvk;nýtni;NFET,ÞFET,ÞGFET,EFET
næmi;11306;kvk;næmi;NFET,ÞFET,ÞGFET,EFET
næmni;416375;kvk;næmni;NFET,ÞFET,ÞGFET,EFET
Peking;557980;kvk;Peking;NFET,ÞFET,ÞGFET,EFET
Prag;484817;kvk;Prag;NFET,ÞFET,ÞGFET,EFET
prýði;11151;kvk;prýði;NFET,ÞFET,ÞGFET,EFET
reiði;11148;kvk;reiði;NFET,ÞFET,ÞGFET,EFET
Ríga;489576;kvk;Ríga;NFET,ÞFET,ÞGFET,EFET
rýni;11278;kvk;rýni;NFET,ÞFET,ÞGFET,EFET
rælni;11233;kvk;rælni;NFET,ÞFET,ÞGFET,EFET
rætni;11276;kvk;rætni;NFET,ÞFET,ÞGFET,EFET
skreyti;11293;kvk;skreyti;NFET,ÞFET,ÞGFET,EFET
skreytni;11269;kvk;skreytni;NFET,ÞFET,ÞGFET,EFET
skyggni;11307;kvk;skyggni;NFET,ÞFET,ÞGFET,EFET
slysni;11249;kvk;slysni;NFET,ÞFET,ÞGFET,EFET
snilli;11173;kvk;snilli;NFET,ÞFET,ÞGFET,EFET
speki;11166;kvk;speki;NFET,ÞFET,ÞGFET,EFET
stirfni;11204;kvk;stirfni;NFET,ÞFET,ÞGFET,EFET
stífni;11202;kvk;stífni;NFET,ÞFET,ÞGFET,EFET
stígandi;387195;kvk;stígandi;NFET,ÞFET,ÞGFET,EFET
stríðni;11193;kvk;stríðni;NFET,ÞFET,ÞGFET,EFET
sækni;11223;kvk;sækni;NFET,ÞFET,ÞGFET,EFET
talandi;387348;kvk;talandi;NFET,ÞFET,ÞGFET,EFET
tengdó;486493;kvk;tengdó;NFET,ÞFET,ÞGFET,EFET
teygni;11212;kvk;teygni;NFET,ÞFET,ÞGFET,EFET
Tókýó;484774;kvk;Tókýó;NFET,ÞFET,ÞGFET,EFET
Trípólí;488079;kvk;Trípólí;NFET,ÞFET,ÞGFET,EFET
tækni;11224;kvk;tækni;NFET,ÞFET,ÞGFET,EFET
verðandi;387612;kvk;verðandi;NFET,ÞFET,ÞGFET,EFET
virkni;11219;kvk;virkni;NFET,ÞFET,ÞGFET,EFET
væmni;11239;kvk;væmni;NFET,ÞFET,ÞGFET,EFET
ýtni;11270;kvk;ýtni;NFET,ÞFET,ÞGFET,EFET
Þyri;476560;kvk;Þyri;NFET,ÞFET,ÞGFET,EFET
örvi;11300;kvk;örvi;NFET,ÞFET,ÞGFET,EFET
