ord;audk;ordfl;beyg;mark
Frigg;362009;kvk;Frigg;NFET,ÞFET,ÞGFET
Frigg;362009;kvk;Friggjar;EFET
fró;475944;kvk;fró;NFET,ÞFET,ÞGFET
fró;475944;kvk;fróar;EFET
fróun;12508;kvk;fróunar;EFET
fróun;12508;kvk;fróun;NFET,ÞFET,ÞGFET
frygð;10897;kvk;frygðar;EFET
frygð;10897;kvk;frygð;NFET,ÞFET,ÞGFET
frægð;10898;kvk;frægðar;EFET
frægð;10898;kvk;frægð;NFET,ÞFET,ÞGFET
frævun;385014;kvk;frævunar;EFET
frævun;385014;kvk;frævun;NFET,ÞFET,ÞGFET
fyrnd;10899;kvk;fyrnd;NFET,ÞFET,ÞGFET
fyrnd;10899;kvk;fyrndar;EFET
fækkun;12515;kvk;fækkun;NFET,ÞFET,ÞGFET
fækkun;12515;kvk;fækkunar;EFET
föl;11000;kvk;föl;NFET,ÞFET,ÞGFET
föl;11000;kvk;fölar;EFET
förgun;12520;kvk;förgun;NFET,ÞFET,ÞGFET
förgun;12520;kvk;förgunar;EFET
gá;12280;kvk;gá;NFET,ÞFET,ÞGFET
gá;12280;kvk;gár;EFET
gát;11001;kvk;gátar;EFET
gát;11001;kvk;gát;NFET,ÞFET,ÞGFET
geggjun;385079;kvk;geggjun;NFET,ÞFET,ÞGFET
geggjun;385079;kvk;geggjunar;EFET
gerjun;385100;kvk;gerjunar;EFET
gerjun;385100;kvk;gerjun;NFET,ÞFET,ÞGFET
geymd;10901;kvk;geymd;NFET,ÞFET,ÞGFET
geymd;10901;kvk;geymdar;EFET
gigt;10967;kvk;gigt;NFET,ÞFET,ÞGFET
gigt;10967;kvk;gigtar;EFET
gjálp;10902;kvk;gjálpar;EFET
gjálp;10902;kvk;gjálp;NFET,ÞFET,ÞGFET
gliðnun;385134;kvk;gliðnunar;EFET
gliðnun;385134;kvk;gliðnun;NFET,ÞFET,ÞGFET
glóðun;12556;kvk;glóðunar;EFET
glóðun;12556;kvk;glóðun;NFET,ÞFET,ÞGFET
glögg;11081;kvk;glaggar;EFET
glögg;11081;kvk;glögg;NFET,ÞFET,ÞGFET
glöggvun;12563;kvk;glöggvun;NFET,ÞFET,ÞGFET
glöggvun;12563;kvk;glöggvunar;EFET
glötun;393679;kvk;glötun;NFET,ÞFET,ÞGFET
glötun;393679;kvk;glötunar;EFET
Gná;362043;kvk;Gná;NFET,ÞFET,ÞGFET
Gná;362043;kvk;Gnár;EFET
gnístran;12569;kvk;gnístranar;EFET
gnístran;12569;kvk;gnístran;NFET,ÞFET,ÞGFET
grafík;190461;kvk;grafíkur;EFET
grafík;190461;kvk;grafík;NFET,ÞFET,ÞGFET
greind;10904;kvk;greindar;EFET
greind;10904;kvk;greind;NFET,ÞFET,ÞGFET
grennd;10905;kvk;grenndar;EFET
grennd;10905;kvk;grennd;NFET,ÞFET,ÞGFET
gríð;10906;kvk;gríð;NFET,ÞFET,ÞGFET
gríð;10906;kvk;gríðar;EFET
grús;10879;kvk;grúsar;EFET
grús;10879;kvk;grús;NFET,ÞFET,ÞGFET
Gurrý;362063;kvk;Gurrýjar;EFET
Gurrý;362063;kvk;Gurrý;NFET,ÞFET,ÞGFET
göfgun;12594;kvk;göfgunar;EFET
göfgun;12594;kvk;göfgun;NFET,ÞFET,ÞGFET
hausun;385318;kvk;hausun;NFET,ÞFET,ÞGFET
hausun;385318;kvk;hausunar;EFET
háðung;385321;kvk;háðungar;EFET
háðung;385321;kvk;háðung;NFET,ÞFET,ÞGFET
hegðan;393791;kvk;hegðan;NFET,ÞFET,ÞGFET
hegðan;393791;kvk;hegðanar;EFET
hegðun;12618;kvk;hegðun;NFET,ÞFET,ÞGFET
hegðun;12618;kvk;hegðunar;EFET
heildun;12621;kvk;heildun;NFET,ÞFET,ÞGFET
heildun;12621;kvk;heildunar;EFET
hel;406176;kvk;hel;NFET,ÞFET,ÞGFET
hel;406176;kvk;heljar;EFET
Helen;362090;kvk;Helen;NFET,ÞFET,ÞGFET
Helen;362090;kvk;Helenar;EFET
helgun;385429;kvk;helgunar;EFET
helgun;385429;kvk;helgun;NFET,ÞFET,ÞGFET
helmingun;385435;kvk;helmingun;NFET,ÞFET,ÞGFET
helmingun;385435;kvk;helmingunar;EFET
Henný;362095;kvk;Hennýjar;EFET
Henný;362095;kvk;Henný;NFET,ÞFET,ÞGFET
hitnun;385485;kvk;hitnunar;EFET
hitnun;385485;kvk;hitnun;NFET,ÞFET,ÞGFET
hitun;12650;kvk;hitunar;EFET
hitun;12650;kvk;hitun;NFET,ÞFET,ÞGFET
hjúkrun;385503;kvk;hjúkrunar;EFET
hjúkrun;385503;kvk;hjúkrun;NFET,ÞFET,ÞGFET
hjöðnun;385504;kvk;hjöðnunar;EFET
hjöðnun;385504;kvk;hjöðnun;NFET,ÞFET,ÞGFET
Hlíf;362117;kvk;Hlíf;NFET,ÞFET,ÞGFET
Hlíf;362117;kvk;Hlífar;EFET
hlífð;10911;kvk;hlífðar;EFET
hlífð;10911;kvk;hlífð;NFET,ÞFET,ÞGFET
Hlín;362118;kvk;Hlínar;EFET
Hlín;362118;kvk;Hlín;NFET,ÞFET,ÞGFET
hlít;10912;kvk;hlítar;EFET
hlít;10912;kvk;hlít;NFET,ÞFET,ÞGFET
hljóðan;385515;kvk;hljóðan;NFET,ÞFET,ÞGFET
hljóðan;385515;kvk;hljóðanar;EFET
hlýnun;385558;kvk;hlýnunar;EFET
hlýnun;385558;kvk;hlýnun;NFET,ÞFET,ÞGFET
hneykslan;484933;kvk;hneykslanar;EFET
hneykslan;484933;kvk;hneykslan;NFET,ÞFET,ÞGFET
hneykslun;12679;kvk;hneykslun;NFET,ÞFET,ÞGFET
hneykslun;12679;kvk;hneykslunar;EFET
hnignun;385570;kvk;hnignun;NFET,ÞFET,ÞGFET
hnignun;385570;kvk;hnignunar;EFET
holdgun;12694;kvk;holdgunar;EFET
holdgun;12694;kvk;holdgun;NFET,ÞFET,ÞGFET
hosiló;12273;kvk;hosiló;NFET,ÞFET,ÞGFET
hosiló;12273;kvk;hosilór;EFET
Hrund;362123;kvk;Hrund;NFET,ÞFET,ÞGFET
Hrund;362123;kvk;Hrundar;EFET
Hrönn;362124;kvk;Hrannar;EFET
Hrönn;362124;kvk;Hrönn;NFET,ÞFET,ÞGFET
hrörnun;12735;kvk;hrörnunar;EFET
hrörnun;12735;kvk;hrörnun;NFET,ÞFET,ÞGFET
hrösun;393793;kvk;hrösun;NFET,ÞFET,ÞGFET
hrösun;393793;kvk;hrösunar;EFET
hul;11005;kvk;hul;NFET,ÞFET,ÞGFET
hul;11005;kvk;hular;EFET
Huld;362125;kvk;Huldar;EFET
Huld;362125;kvk;Huld;NFET,ÞFET,ÞGFET
humátt;121341;kvk;humátt;NFET,ÞFET,ÞGFET
humátt;121341;kvk;humáttar;EFET
húðun;12746;kvk;húðun;NFET,ÞFET,ÞGFET
húðun;12746;kvk;húðunar;EFET
Hvönn;362127;kvk;Hvönn;NFET,ÞFET,ÞGFET
Hvönn;362127;kvk;Hvannar;EFET
Hödd;362129;kvk;Hödd;NFET,ÞFET,ÞGFET
Hödd;362129;kvk;Haddar;EFET
höfðun;385731;kvk;höfðun;NFET,ÞFET,ÞGFET
höfðun;385731;kvk;höfðunar;EFET
Höfn;285145;kvk;Hafnar;EFET
Höfn;285145;kvk;Höfn;NFET,ÞFET,ÞGFET
höndlun;12773;kvk;höndlun;NFET,ÞFET,ÞGFET
höndlun;12773;kvk;höndlunar;EFET
hönnun;12775;kvk;hönnun;NFET,ÞFET,ÞGFET
hönnun;12775;kvk;hönnunar;EFET
hörðnun;385743;kvk;hörðnunar;EFET
hörðnun;385743;kvk;hörðnun;NFET,ÞFET,ÞGFET
Hörn;362131;kvk;Hörn;NFET,ÞFET,ÞGFET
Hörn;362131;kvk;Harnar;EFET
iðrun;393683;kvk;iðrun;NFET,ÞFET,ÞGFET
iðrun;393683;kvk;iðrunar;EFET
Inger;362148;kvk;Ingerar;EFET
Inger;362148;kvk;Inger;NFET,ÞFET,ÞGFET
íris;11006;kvk;írisar;EFET
íris;11006;kvk;íris;NFET,ÞFET,ÞGFET
íslenskun;12791;kvk;íslenskun;NFET,ÞFET,ÞGFET
íslenskun;12791;kvk;íslenskunar;EFET
Ísold;362174;kvk;Ísold;NFET,ÞFET,ÞGFET
Ísold;362174;kvk;Ísoldar;EFET
jónun;385847;kvk;jónunar;EFET
jónun;385847;kvk;jónun;NFET,ÞFET,ÞGFET
Jórdan;484790;kvk;Jórdanar;EFET
Jórdan;484790;kvk;Jórdan;NFET,ÞFET,ÞGFET
Jonný;530851;kvk;Jonný;NFET,ÞFET,ÞGFET
Jonný;530851;kvk;Jonnýjar;EFET
Júní;486706;kvk;Júní;NFET,ÞFET,ÞGFET
Júní;486706;kvk;Júníar;EFET
Karen;362247;kvk;Karenar;EFET
Karen;362247;kvk;Karen;NFET,ÞFET,ÞGFET
Karitas;362249;kvk;Karitas;NFET,ÞFET,ÞGFET
Karitas;362249;kvk;Karitasar;EFET
Karítas;362252;kvk;Karítas;NFET,ÞFET,ÞGFET
Karítas;362252;kvk;Karítasar;EFET
Kiddý;362268;kvk;Kiddýjar;EFET
Kiddý;362268;kvk;Kiddý;NFET,ÞFET,ÞGFET
Kittý;362271;kvk;Kittýjar;EFET
Kittý;362271;kvk;Kittý;NFET,ÞFET,ÞGFET
klassík;190703;kvk;klassíkur;EFET
klassík;190703;kvk;klassík;NFET,ÞFET,ÞGFET
klifun;12829;kvk;klifun;NFET,ÞFET,ÞGFET
klifun;12829;kvk;klifunar;EFET
klikkun;385938;kvk;klikkun;NFET,ÞFET,ÞGFET
klikkun;385938;kvk;klikkunar;EFET
klónun;385941;kvk;klónunar;EFET
klónun;385941;kvk;klónun;NFET,ÞFET,ÞGFET
kólnun;393687;kvk;kólnun;NFET,ÞFET,ÞGFET
kólnun;393687;kvk;kólnunar;EFET
Krít;431458;kvk;Krít;NFET,ÞFET,ÞGFET
Krít;431458;kvk;Krítar;EFET
krítík;190735;kvk;krítík;NFET,ÞFET,ÞGFET
krítík;190735;kvk;krítíkur;EFET
kröm;11067;kvk;kramar;EFET
kröm;11067;kvk;kröm;NFET,ÞFET,ÞGFET
kulnun;12872;kvk;kulnunar;EFET
kulnun;12872;kvk;kulnun;NFET,ÞFET,ÞGFET
kyrrð;10917;kvk;kyrrð;NFET,ÞFET,ÞGFET
kyrrð;10917;kvk;kyrrðar;EFET
köfnun;393691;kvk;köfnun;NFET,ÞFET,ÞGFET
köfnun;393691;kvk;köfnunar;EFET
köfun;12899;kvk;köfun;NFET,ÞFET,ÞGFET
köfun;12899;kvk;köfunar;EFET
Köln;487902;kvk;Kölnar;EFET
Köln;487902;kvk;Köln;NFET,ÞFET,ÞGFET
kör;11066;kvk;kör;NFET,ÞFET,ÞGFET
kör;11066;kvk;karar;EFET
laufgun;386090;kvk;laufgun;NFET,ÞFET,ÞGFET
laufgun;386090;kvk;laufgunar;EFET
laun;10975;kvk;laun;NFET,ÞFET,ÞGFET
laun;10975;kvk;launar;EFET
launung;10294;kvk;launung;NFET,ÞFET,ÞGFET
launung;10294;kvk;launungar;EFET
lausung;10295;kvk;lausungar;EFET
lausung;10295;kvk;lausung;NFET,ÞFET,ÞGFET
leitun;386113;kvk;leitunar;EFET
leitun;386113;kvk;leitun;NFET,ÞFET,ÞGFET
lestun;386120;kvk;lestun;NFET,ÞFET,ÞGFET
lestun;386120;kvk;lestunar;EFET
liðun;386127;kvk;liðunar;EFET
liðun;386127;kvk;liðun;NFET,ÞFET,ÞGFET
lifun;386129;kvk;lifunar;EFET
lifun;386129;kvk;lifun;NFET,ÞFET,ÞGFET
Lillý;362331;kvk;Lillý;NFET,ÞFET,ÞGFET
Lillý;362331;kvk;Lillýjar;EFET
Lind;362333;kvk;Lind;NFET,ÞFET,ÞGFET
Lind;362333;kvk;Lindar;EFET
lipurð;10835;kvk;lipurðar;EFET
lipurð;10835;kvk;lipurð;NFET,ÞFET,ÞGFET
líðan;12936;kvk;líðan;NFET,ÞFET,ÞGFET
líðan;12936;kvk;líðanar;EFET
Líf;362338;kvk;Lífar;EFET
Líf;362338;kvk;Líf;NFET,ÞFET,ÞGFET
ljá;12288;kvk;ljá;NFET,ÞFET,ÞGFET
ljá;12288;kvk;ljár;EFET
lógík;476854;kvk;lógíkur;EFET
lógík;476854;kvk;lógík;NFET,ÞFET,ÞGFET
lógun;12955;kvk;lógunar;EFET
lógun;12955;kvk;lógun;NFET,ÞFET,ÞGFET
Lóló;485410;kvk;Lóló;NFET,ÞFET,ÞGFET
Lóló;485410;kvk;Lólóar;EFET
loftun;479132;kvk;loftun;NFET,ÞFET,ÞGFET
loftun;479132;kvk;loftunar;EFET
lýrík;484681;kvk;lýrík;NFET,ÞFET,ÞGFET
lýrík;484681;kvk;lýríkur;EFET
lyklun;486491;kvk;lyklunar;EFET
lyklun;486491;kvk;lyklun;NFET,ÞFET,ÞGFET
Maddý;362368;kvk;Maddý;NFET,ÞFET,ÞGFET
Maddý;362368;kvk;Maddýjar;EFET
Maggý;362374;kvk;Maggýjar;EFET
Maggý;362374;kvk;Maggý;NFET,ÞFET,ÞGFET
makt;10796;kvk;maktar;EFET
makt;10796;kvk;makt;NFET,ÞFET,ÞGFET
Malín;362391;kvk;Malínar;EFET
Malín;362391;kvk;Malín;NFET,ÞFET,ÞGFET
Maren;362397;kvk;Maren;NFET,ÞFET,ÞGFET
Maren;362397;kvk;Marenar;EFET
Marín;362411;kvk;Marín;NFET,ÞFET,ÞGFET
Marín;362411;kvk;Marínar;EFET
málun;12974;kvk;málunar;EFET
málun;12974;kvk;málun;NFET,ÞFET,ÞGFET
megurð;10837;kvk;megurðar;EFET
megurð;10837;kvk;megurð;NFET,ÞFET,ÞGFET
mengun;386320;kvk;mengunar;EFET
mengun;386320;kvk;mengun;NFET,ÞFET,ÞGFET
menntun;386327;kvk;menntun;NFET,ÞFET,ÞGFET
menntun;386327;kvk;menntunar;EFET
messing;11029;kvk;messingar;EFET
messing;11029;kvk;messing;NFET,ÞFET,ÞGFET
mettun;386338;kvk;mettun;NFET,ÞFET,ÞGFET
mettun;386338;kvk;mettunar;EFET
miðjun;12995;kvk;miðjun;NFET,ÞFET,ÞGFET
miðjun;12995;kvk;miðjunar;EFET
mildun;386354;kvk;mildunar;EFET
mildun;386354;kvk;mildun;NFET,ÞFET,ÞGFET
minnkun;386356;kvk;minnkun;NFET,ÞFET,ÞGFET
minnkun;386356;kvk;minnkunar;EFET
miskunn;11011;kvk;miskunn;NFET,ÞFET,ÞGFET
miskunn;11011;kvk;miskunnar;EFET
Mist;362469;kvk;Mistar;EFET
Mist;362469;kvk;Mist;NFET,ÞFET,ÞGFET
mjókkun;386370;kvk;mjókkun;NFET,ÞFET,ÞGFET
mjókkun;386370;kvk;mjókkunar;EFET
mjólk;190861;kvk;mjólkur;EFET
mjólk;190861;kvk;mjólk;NFET,ÞFET,ÞGFET
Mjöll;362475;kvk;Mjöll;NFET,ÞFET,ÞGFET
mjöll;11072;kvk;mjöll;NFET,ÞFET,ÞGFET
mjöll;11072;kvk;mjallar;EFET
Mjöll;362475;kvk;Mjallar;EFET
mósaík;190873;kvk;mósaík;NFET,ÞFET,ÞGFET
mósaík;190873;kvk;mósaíkur;EFET
mótun;13016;kvk;mótunar;EFET
mótun;13016;kvk;mótun;NFET,ÞFET,ÞGFET
moldun;386380;kvk;moldunar;EFET
moldun;386380;kvk;moldun;NFET,ÞFET,ÞGFET
múrun;13021;kvk;múrun;NFET,ÞFET,ÞGFET
múrun;13021;kvk;múrunar;EFET
músík;190881;kvk;músík;NFET,ÞFET,ÞGFET
músík;190881;kvk;músíkur;EFET
mýkt;10924;kvk;mýkt;NFET,ÞFET,ÞGFET
mýkt;10924;kvk;mýktar;EFET
mögnun;13032;kvk;mögnunar;EFET
mögnun;13032;kvk;mögnun;NFET,ÞFET,ÞGFET
mökun;13033;kvk;mökunar;EFET
mökun;13033;kvk;mökun;NFET,ÞFET,ÞGFET
mölun;393704;kvk;mölunar;EFET
mölun;393704;kvk;mölun;NFET,ÞFET,ÞGFET
mönnun;13035;kvk;mönnun;NFET,ÞFET,ÞGFET
mönnun;13035;kvk;mönnunar;EFET
mötun;13038;kvk;mötunar;EFET
mötun;13038;kvk;mötun;NFET,ÞFET,ÞGFET
nekt;10926;kvk;nektar;EFET
nekt;10926;kvk;nekt;NFET,ÞFET,ÞGFET
niðrun;393708;kvk;niðrunar;EFET
niðrun;393708;kvk;niðrun;NFET,ÞFET,ÞGFET
nit;10927;kvk;nit;NFET,ÞFET,ÞGFET
nit;10927;kvk;nitar;EFET
Níl;431398;kvk;Níl;NFET,ÞFET,ÞGFET
Níl;431398;kvk;Nílar;EFET
Nótt;417840;kvk;Nóttar;EFET
Nótt;417840;kvk;Nótt;NFET,ÞFET,ÞGFET
notkun;386474;kvk;notkun;NFET,ÞFET,ÞGFET
notkun;386474;kvk;notkunar;EFET
nöp;403742;kvk;nöp;NFET,ÞFET,ÞGFET
nöp;403742;kvk;napar;EFET
Ósk;362542;kvk;Óskar;EFET
Ósk;362542;kvk;Ósk;NFET,ÞFET,ÞGFET
Ósló;484889;kvk;Óslóar;EFET
Ósló;484889;kvk;Ósló;NFET,ÞFET,ÞGFET
Osló;486495;kvk;Oslóar;EFET
Osló;486495;kvk;Osló;NFET,ÞFET,ÞGFET
oxun;386543;kvk;oxunar;EFET
oxun;386543;kvk;oxun;NFET,ÞFET,ÞGFET
panik;492521;kvk;panik;NFET,ÞFET,ÞGFET
panik;492521;kvk;panikar;EFET
panikk;190930;kvk;panikkur;EFET
panikk;190930;kvk;panikk;NFET,ÞFET,ÞGFET
París;487668;kvk;París;NFET,ÞFET,ÞGFET
París;487668;kvk;Parísar;EFET
plokkun;386607;kvk;plokkunar;EFET
plokkun;386607;kvk;plokkun;NFET,ÞFET,ÞGFET
plöntun;386612;kvk;plöntun;NFET,ÞFET,ÞGFET
plöntun;386612;kvk;plöntunar;EFET
pólitík;190941;kvk;pólitík;NFET,ÞFET,ÞGFET
pólitík;190941;kvk;pólitíkur;EFET
prakt;10690;kvk;praktar;EFET
prakt;10690;kvk;prakt;NFET,ÞFET,ÞGFET
pökkun;13117;kvk;pökkun;NFET,ÞFET,ÞGFET
pökkun;13117;kvk;pökkunar;EFET
pörun;13120;kvk;pörunar;EFET
pörun;13120;kvk;pörun;NFET,ÞFET,ÞGFET
pössun;13121;kvk;pössunar;EFET
pössun;13121;kvk;pössun;NFET,ÞFET,ÞGFET
Rakel;362576;kvk;Rakel;NFET,ÞFET,ÞGFET
Rakel;362576;kvk;Rakelar;EFET
rausn;10930;kvk;rausn;NFET,ÞFET,ÞGFET
rausn;10930;kvk;rausnar;EFET
Rán;362583;kvk;Ránar;EFET
Rán;362583;kvk;Rán;NFET,ÞFET,ÞGFET
reisn;10932;kvk;reisnar;EFET
reisn;10932;kvk;reisn;NFET,ÞFET,ÞGFET
rénun;386736;kvk;rénun;NFET,ÞFET,ÞGFET
rénun;386736;kvk;rénunar;EFET
ritun;386754;kvk;ritunar;EFET
