ord;audk;ordfl;beyg;mark
gelding;11494;kvk;geldingar;EFET,NFFT,ÞFFT
gelding;11494;kvk;geldingu;ÞFET,ÞGFET
gelding;11494;kvk;geldingum;ÞGFFT
gifting;11500;kvk;giftingum;ÞGFFT
gifting;11500;kvk;gifting;NFET
gifting;11500;kvk;giftinga;EFFT
gifting;11500;kvk;giftingar;EFET,NFFT,ÞFFT
gifting;11500;kvk;giftingu;ÞFET,ÞGFET
ginning;11503;kvk;ginning;NFET
ginning;11503;kvk;ginninga;EFFT
ginning;11503;kvk;ginningar;EFET,NFFT,ÞFFT
ginning;11503;kvk;ginningu;ÞFET,ÞGFET
ginning;11503;kvk;ginningum;ÞGFFT
girðing;11504;kvk;girðingu;ÞFET,ÞGFET
girðing;11504;kvk;girðingum;ÞGFFT
girðing;11504;kvk;girðing;NFET
girðing;11504;kvk;girðinga;EFFT
girðing;11504;kvk;girðingar;EFET,NFFT,ÞFFT
gisting;11507;kvk;gisting;NFET
gisting;11507;kvk;gistingum;ÞGFFT
gisting;11507;kvk;gistingu;ÞFET,ÞGFET
gisting;11507;kvk;gistingar;EFET,NFFT,ÞFFT
gisting;11507;kvk;gistinga;EFFT
gísling;11508;kvk;gíslingu;ÞFET,ÞGFET
gísling;11508;kvk;gíslingar;EFET,NFFT,ÞFFT
gísling;11508;kvk;gíslinga;EFFT
gísling;11508;kvk;gísling;NFET
gísling;11508;kvk;gíslingum;ÞGFFT
glaðning;11509;kvk;glaðninga;EFFT
glaðning;11509;kvk;glaðning;NFET
glaðning;11509;kvk;glaðningar;EFET,NFFT,ÞFFT
glaðning;11509;kvk;glaðningum;ÞGFFT
glaðning;11509;kvk;glaðningu;ÞFET,ÞGFET
glæring;11520;kvk;glæring;NFET
glæring;11520;kvk;glæringa;EFFT
glæring;11520;kvk;glæringar;EFET,NFFT,ÞFFT
glæring;11520;kvk;glæringu;ÞFET,ÞGFET
glæring;11520;kvk;glæringum;ÞGFFT
greining;11527;kvk;greiningar;EFET,NFFT,ÞFFT
greining;11527;kvk;greining;NFET
greining;11527;kvk;greiningu;ÞFET,ÞGFET
greining;11527;kvk;greininga;EFFT
greining;11527;kvk;greiningum;ÞGFFT
grynning;11534;kvk;grynningum;ÞGFFT
grynning;11534;kvk;grynning;NFET
grynning;11534;kvk;grynninga;EFFT
grynning;11534;kvk;grynningar;EFET,NFFT,ÞFFT
grynning;11534;kvk;grynningu;ÞFET,ÞGFET
gýgur;12264;kvk;gýgur;NFET
gýgur;12264;kvk;gýgja;EFFT
gýgur;12264;kvk;gýgjar;EFET,NFFT,ÞFFT
gýgur;12264;kvk;gýgjum;ÞGFFT
gýgur;12264;kvk;gýgi;ÞFET,ÞGFET
gylling;11537;kvk;gyllingu;ÞFET,ÞGFET
gylling;11537;kvk;gyllingum;ÞGFFT
gylling;11537;kvk;gyllinga;EFFT
gylling;11537;kvk;gylling;NFET
gylling;11537;kvk;gyllingar;EFET,NFFT,ÞFFT
hásing;385344;kvk;hásingar;EFET,NFFT,ÞFFT
hásing;385344;kvk;hásing;NFET
hásing;385344;kvk;hásingu;ÞFET,ÞGFET
hásing;385344;kvk;hásingum;ÞGFFT
hásing;385344;kvk;hásinga;EFFT
hegning;11555;kvk;hegninga;EFFT
hegning;11555;kvk;hegning;NFET
hegning;11555;kvk;hegningar;EFET,NFFT,ÞFFT
hegning;11555;kvk;hegningu;ÞFET,ÞGFET
hegning;11555;kvk;hegningum;ÞGFFT
heimting;11556;kvk;heimtingum;ÞGFFT
heimting;11556;kvk;heimting;NFET
heimting;11556;kvk;heimtinga;EFFT
heimting;11556;kvk;heimtingu;ÞFET,ÞGFET
heimting;11556;kvk;heimtingar;EFET,NFFT,ÞFFT
heiting;11558;kvk;heiting;NFET
heiting;11558;kvk;heitinga;EFFT
heiting;11558;kvk;heitingu;ÞFET,ÞGFET
heiting;11558;kvk;heitingum;ÞGFFT
heiting;11558;kvk;heitingar;EFET,NFFT,ÞFFT
hending;11562;kvk;hendinga;EFFT
hending;11562;kvk;hendingar;EFET,NFFT,ÞFFT
hending;11562;kvk;hendingu;ÞFET,ÞGFET
hending;11562;kvk;hendingum;ÞGFFT
hending;11562;kvk;hending;NFET
henging;11563;kvk;henging;NFET
henging;11563;kvk;henginga;EFFT
henging;11563;kvk;hengingar;EFET,NFFT,ÞFFT
henging;11563;kvk;hengingu;ÞFET,ÞGFET
henging;11563;kvk;hengingum;ÞGFFT
herðing;11564;kvk;herðinga;EFFT
herðing;11564;kvk;herðingar;EFET,NFFT,ÞFFT
herðing;11564;kvk;herðingu;ÞFET,ÞGFET
herðing;11564;kvk;herðingum;ÞGFFT
herðing;11564;kvk;herðing;NFET
hersing;11568;kvk;hersing;NFET
hersing;11568;kvk;hersinga;EFFT
hersing;11568;kvk;hersingum;ÞGFFT
hersing;11568;kvk;hersingar;EFET,NFFT,ÞFFT
hersing;11568;kvk;hersingu;ÞFET,ÞGFET
hilling;11571;kvk;hillingar;EFET,NFFT,ÞFFT
hilling;11571;kvk;hillingu;ÞFET,ÞGFET
hilling;11571;kvk;hillinga;EFFT
hilling;11571;kvk;hillingum;ÞGFFT
hilling;11571;kvk;hilling;NFET
hirðing;11574;kvk;hirðinga;EFFT
hirðing;11574;kvk;hirðing;NFET
hirðing;11574;kvk;hirðingu;ÞFET,ÞGFET
hirðing;11574;kvk;hirðingar;EFET,NFFT,ÞFFT
hirðing;11574;kvk;hirðingum;ÞGFFT
hirting;11575;kvk;hirting;NFET
hirting;11575;kvk;hirtingu;ÞFET,ÞGFET
hirting;11575;kvk;hirtingar;EFET,NFFT,ÞFFT
hirting;11575;kvk;hirtinga;EFFT
hirting;11575;kvk;hirtingum;ÞGFFT
hífing;11576;kvk;hífingum;ÞGFFT
hífing;11576;kvk;hífingu;ÞFET,ÞGFET
hífing;11576;kvk;hífingar;EFET,NFFT,ÞFFT
hífing;11576;kvk;hífinga;EFFT
hífing;11576;kvk;hífing;NFET
hneiging;11587;kvk;hneiginga;EFFT
hneiging;11587;kvk;hneigingar;EFET,NFFT,ÞFFT
hneiging;11587;kvk;hneigingu;ÞFET,ÞGFET
hneiging;11587;kvk;hneiging;NFET
hneiging;11587;kvk;hneigingum;ÞGFFT
hnipping;11591;kvk;hnipping;NFET
hnipping;11591;kvk;hnippingum;ÞGFFT
hnipping;11591;kvk;hnippinga;EFFT
hnipping;11591;kvk;hnippingu;ÞFET,ÞGFET
hnipping;11591;kvk;hnippingar;EFET,NFFT,ÞFFT
hrakning;11599;kvk;hrakning;NFET
hrakning;11599;kvk;hrakningum;ÞGFFT
hrakning;11599;kvk;hrakningu;ÞFET,ÞGFET
hrakning;11599;kvk;hrakninga;EFFT
hrakning;11599;kvk;hrakningar;EFET,NFFT,ÞFFT
hrelling;11603;kvk;hrellingar;EFET,NFFT,ÞFFT
hrelling;11603;kvk;hrellingu;ÞFET,ÞGFET
hrelling;11603;kvk;hrellingum;ÞGFFT
hrelling;11603;kvk;hrellinga;EFFT
hrelling;11603;kvk;hrelling;NFET
hremming;11604;kvk;hremmingum;ÞGFFT
hremming;11604;kvk;hremmingar;EFET,NFFT,ÞFFT
hremming;11604;kvk;hremminga;EFFT
hremming;11604;kvk;hremming;NFET
hremming;11604;kvk;hremmingu;ÞFET,ÞGFET
hressing;11605;kvk;hressing;NFET
hressing;11605;kvk;hressingar;EFET,NFFT,ÞFFT
hressing;11605;kvk;hressingu;ÞFET,ÞGFET
hressing;11605;kvk;hressingum;ÞGFFT
hressing;11605;kvk;hressinga;EFFT
hreyfing;11606;kvk;hreyfing;NFET
hreyfing;11606;kvk;hreyfinga;EFFT
hreyfing;11606;kvk;hreyfingar;EFET,NFFT,ÞFFT
hreyfing;11606;kvk;hreyfingu;ÞFET,ÞGFET
hreyfing;11606;kvk;hreyfingum;ÞGFFT
hringing;11612;kvk;hringingum;ÞGFFT
hringing;11612;kvk;hringing;NFET
hringing;11612;kvk;hringinga;EFFT
hringing;11612;kvk;hringingar;EFET,NFFT,ÞFFT
hringing;11612;kvk;hringingu;ÞFET,ÞGFET
hrókering;385655;kvk;hrókeringa;EFFT
hrókering;385655;kvk;hrókeringar;EFET,NFFT,ÞFFT
hrókering;385655;kvk;hrókering;NFET
hrókering;385655;kvk;hrókeringu;ÞFET,ÞGFET
hrókering;385655;kvk;hrókeringum;ÞGFFT
hræring;11622;kvk;hræringum;ÞGFFT
hræring;11622;kvk;hræringu;ÞFET,ÞGFET
hræring;11622;kvk;hræringar;EFET,NFFT,ÞFFT
hræring;11622;kvk;hræringa;EFFT
hræring;11622;kvk;hræring;NFET
hvatning;11624;kvk;hvatningum;ÞGFFT
hvatning;11624;kvk;hvatning;NFET
hvatning;11624;kvk;hvatninga;EFFT
hvatning;11624;kvk;hvatningar;EFET,NFFT,ÞFFT
hvatning;11624;kvk;hvatningu;ÞFET,ÞGFET
hvelfing;11626;kvk;hvelfing;NFET
hvelfing;11626;kvk;hvelfingum;ÞGFFT
hvelfing;11626;kvk;hvelfingu;ÞFET,ÞGFET
hvelfing;11626;kvk;hvelfinga;EFFT
hvelfing;11626;kvk;hvelfingar;EFET,NFFT,ÞFFT
hvirfing;11630;kvk;hvirfing;NFET
hvirfing;11630;kvk;hvirfingum;ÞGFFT
hvirfing;11630;kvk;hvirfingu;ÞFET,ÞGFET
hvirfing;11630;kvk;hvirfingar;EFET,NFFT,ÞFFT
hvirfing;11630;kvk;hvirfinga;EFFT
hvísling;11631;kvk;hvísling;NFET
hvísling;11631;kvk;hvíslinga;EFFT
hvísling;11631;kvk;hvíslingum;ÞGFFT
hvísling;11631;kvk;hvíslingu;ÞFET,ÞGFET
hvísling;11631;kvk;hvíslingar;EFET,NFFT,ÞFFT
hýðing;11639;kvk;hýðinga;EFFT
hýðing;11639;kvk;hýðingum;ÞGFFT
hýðing;11639;kvk;hýðingu;ÞFET,ÞGFET
hýðing;11639;kvk;hýðingar;EFET,NFFT,ÞFFT
hýðing;11639;kvk;hýðing;NFET
hýsing;11641;kvk;hýsingu;ÞFET,ÞGFET
hýsing;11641;kvk;hýsingum;ÞGFFT
hýsing;11641;kvk;hýsing;NFET
hýsing;11641;kvk;hýsingar;EFET,NFFT,ÞFFT
hýsing;11641;kvk;hýsinga;EFFT
hylling;11635;kvk;hyllinga;EFFT
hylling;11635;kvk;hylling;NFET
hylling;11635;kvk;hyllingar;EFET,NFFT,ÞFFT
hylling;11635;kvk;hyllingu;ÞFET,ÞGFET
hylling;11635;kvk;hyllingum;ÞGFFT
hylming;11636;kvk;hylminga;EFFT
hylming;11636;kvk;hylming;NFET
hylming;11636;kvk;hylmingum;ÞGFFT
hylming;11636;kvk;hylmingu;ÞFET,ÞGFET
hylming;11636;kvk;hylmingar;EFET,NFFT,ÞFFT
járning;11658;kvk;járningar;EFET,NFFT,ÞFFT
járning;11658;kvk;járninga;EFFT
járning;11658;kvk;járningum;ÞGFFT
járning;11658;kvk;járning;NFET
járning;11658;kvk;járningu;ÞFET,ÞGFET
játning;11659;kvk;játningum;ÞGFFT
játning;11659;kvk;játning;NFET
játning;11659;kvk;játninga;EFFT
játning;11659;kvk;játningar;EFET,NFFT,ÞFFT
játning;11659;kvk;játningu;ÞFET,ÞGFET
kelling;385887;kvk;kellinga;EFFT
kelling;385887;kvk;kellingum;ÞGFFT
kelling;385887;kvk;kellingu;ÞFET,ÞGFET
kelling;385887;kvk;kellingar;EFET,NFFT,ÞFFT
kelling;385887;kvk;kelling;NFET
kenning;11670;kvk;kenningar;EFET,NFFT,ÞFFT
kenning;11670;kvk;kenninga;EFFT
kenning;11670;kvk;kenningu;ÞFET,ÞGFET
kenning;11670;kvk;kenningum;ÞGFFT
kenning;11670;kvk;kenning;NFET
kerling;11671;kvk;kerlingum;ÞGFFT
kerling;11671;kvk;kerlingar;EFET,NFFT,ÞFFT
kerling;11671;kvk;kerling;NFET
kerling;11671;kvk;kerlingu;ÞFET,ÞGFET
kerling;11671;kvk;kerlinga;EFFT
klipping;11679;kvk;klipping;NFET
klipping;11679;kvk;klippingum;ÞGFFT
klipping;11679;kvk;klippingu;ÞFET,ÞGFET
klipping;11679;kvk;klippingar;EFET,NFFT,ÞFFT
klipping;11679;kvk;klippinga;EFFT
klæðning;11684;kvk;klæðningu;ÞFET,ÞGFET
klæðning;11684;kvk;klæðningum;ÞGFFT
klæðning;11684;kvk;klæðning;NFET
klæðning;11684;kvk;klæðninga;EFFT
klæðning;11684;kvk;klæðningar;EFET,NFFT,ÞFFT
kosning;11690;kvk;kosning;NFET
kosning;11690;kvk;kosninga;EFFT
kosning;11690;kvk;kosningu;ÞFET,ÞGFET
kosning;11690;kvk;kosningum;ÞGFFT
kosning;11690;kvk;kosningar;EFET,NFFT,ÞFFT
kringing;11698;kvk;kringingum;ÞGFFT
kringing;11698;kvk;kringingu;ÞFET,ÞGFET
kringing;11698;kvk;kringingar;EFET,NFFT,ÞFFT
kringing;11698;kvk;kringinga;EFFT
kringing;11698;kvk;kringing;NFET
Kristín;362296;kvk;Kristínu;ÞFET,ÞGFET
Kristín;362296;kvk;Kristín;NFET
Kristín;362296;kvk;Kristína;EFFT
Kristín;362296;kvk;Kristínar;EFET,NFFT,ÞFFT
Kristín;362296;kvk;Kristínum;ÞGFFT
krufning;11701;kvk;krufning;NFET
krufning;11701;kvk;krufninga;EFFT
krufning;11701;kvk;krufningu;ÞFET,ÞGFET
krufning;11701;kvk;krufningum;ÞGFFT
krufning;11701;kvk;krufningar;EFET,NFFT,ÞFFT
kúpling;11707;kvk;kúplingum;ÞGFFT
kúpling;11707;kvk;kúplingu;ÞFET,ÞGFET
kúpling;11707;kvk;kúplingar;EFET,NFFT,ÞFFT
kúpling;11707;kvk;kúplinga;EFFT
kúpling;11707;kvk;kúpling;NFET
kvaðning;11709;kvk;kvaðningar;EFET,NFFT,ÞFFT
kvaðning;11709;kvk;kvaðningu;ÞFET,ÞGFET
kvaðning;11709;kvk;kvaðningum;ÞGFFT
kvaðning;11709;kvk;kvaðninga;EFFT
kvaðning;11709;kvk;kvaðning;NFET
kynding;11720;kvk;kyndingu;ÞFET,ÞGFET
kynding;11720;kvk;kyndingum;ÞGFFT
kynding;11720;kvk;kyndinga;EFFT
kynding;11720;kvk;kyndingar;EFET,NFFT,ÞFFT
kynding;11720;kvk;kynding;NFET
kynning;11722;kvk;kynninga;EFFT
kynning;11722;kvk;kynning;NFET
kynning;11722;kvk;kynningu;ÞFET,ÞGFET
kynning;11722;kvk;kynningum;ÞGFFT
kynning;11722;kvk;kynningar;EFET,NFFT,ÞFFT
kæling;11728;kvk;kælingar;EFET,NFFT,ÞFFT
kæling;11728;kvk;kælingu;ÞFET,ÞGFET
kæling;11728;kvk;kæling;NFET
kæling;11728;kvk;kælingum;ÞGFFT
kæling;11728;kvk;kælinga;EFFT
lagning;11733;kvk;lagningum;ÞGFFT
lagning;11733;kvk;lagningu;ÞFET,ÞGFET
lagning;11733;kvk;lagningar;EFET,NFFT,ÞFFT
lagning;11733;kvk;lagninga;EFFT
lagning;11733;kvk;lagning;NFET
legging;11738;kvk;leggingum;ÞGFFT
legging;11738;kvk;leggingu;ÞFET,ÞGFET
legging;11738;kvk;leggingar;EFET,NFFT,ÞFFT
legging;11738;kvk;legging;NFET
legging;11738;kvk;legginga;EFFT
leiðing;11739;kvk;leiðingum;ÞGFFT
leiðing;11739;kvk;leiðing;NFET
leiðing;11739;kvk;leiðinga;EFFT
leiðing;11739;kvk;leiðingar;EFET,NFFT,ÞFFT
leiðing;11739;kvk;leiðingu;ÞFET,ÞGFET
lending;11744;kvk;lendinga;EFFT
lending;11744;kvk;lendingu;ÞFET,ÞGFET
lending;11744;kvk;lendingar;EFET,NFFT,ÞFFT
lending;11744;kvk;lending;NFET
lending;11744;kvk;lendingum;ÞGFFT
lenging;11745;kvk;lengingum;ÞGFFT
lenging;11745;kvk;lengingu;ÞFET,ÞGFET
lenging;11745;kvk;lengingar;EFET,NFFT,ÞFFT
lenging;11745;kvk;lenginga;EFFT
lenging;11745;kvk;lenging;NFET
lesning;11748;kvk;lesninga;EFFT
lesning;11748;kvk;lesningar;EFET,NFFT,ÞFFT
lesning;11748;kvk;lesningu;ÞFET,ÞGFET
lesning;11748;kvk;lesningum;ÞGFFT
lesning;11748;kvk;lesning;NFET
leysing;386122;kvk;leysingum;ÞGFFT
leysing;386122;kvk;leysingu;ÞFET,ÞGFET
leysing;386122;kvk;leysingar;EFET,NFFT,ÞFFT
