ord;audk;ordfl;beyg;mark
minjar;10262;kvk;minjum;ÞGFFT
mjaltir;10876;kvk;mjalta;EFFT
mjaltir;10876;kvk;mjöltum;ÞGFFT
mjaltir;10876;kvk;mjaltir;NFFT,ÞFFT
mæðgur;393396;kvk;mæðgna;EFFT
mæðgur;393396;kvk;mæðgum;ÞGFFT
mæðgur;393396;kvk;mæðgur;NFFT,ÞFFT
mætur;393397;kvk;mætum;ÞGFFT
mætur;393397;kvk;mæta;EFFT
mætur;393397;kvk;mætur;NFFT,ÞFFT
refjar;10252;kvk;refjum;ÞGFFT
refjar;10252;kvk;refjar;NFFT,ÞFFT
refjar;10252;kvk;refja;EFFT
reifar;10245;kvk;reifum;ÞGFFT
reifar;10245;kvk;reifar;NFFT,ÞFFT
reifar;10245;kvk;reifa;EFFT
réttir;10863;kvk;réttum;ÞGFFT
réttir;10863;kvk;réttir;NFFT,ÞFFT
réttir;10863;kvk;rétta;EFFT
ryskingar;428532;kvk;ryskingum;ÞGFFT
ryskingar;428532;kvk;ryskinga;EFFT
ryskingar;428532;kvk;ryskingar;NFFT,ÞFFT
sifjar;10255;kvk;sifja;EFFT
sifjar;10255;kvk;sifjar;NFFT,ÞFFT
sifjar;10255;kvk;sifjum;ÞGFFT
síðir;403750;kvk;síðir;NFFT,ÞFFT
síðir;403750;kvk;síðum;ÞGFFT
síðir;403750;kvk;síða;EFFT
skefjar;10250;kvk;skefjum;ÞGFFT
skefjar;10250;kvk;skefjar;NFFT,ÞFFT
skefjar;10250;kvk;skefja;EFFT
snoðir;10850;kvk;snoða;EFFT
snoðir;10850;kvk;snoðir;NFFT,ÞFFT
snoðir;10850;kvk;snoðum;ÞGFFT
svalir;10869;kvk;svölum;ÞGFFT
svalir;10869;kvk;svalir;NFFT,ÞFFT
svalir;10869;kvk;svala;EFFT
tengdir;10844;kvk;tengdum;ÞGFFT
tengdir;10844;kvk;tengdir;NFFT,ÞFFT
tengdir;10844;kvk;tengda;EFFT
trefjar;10254;kvk;trefjar;NFFT,ÞFFT
trefjar;10254;kvk;trefja;EFFT
trefjar;10254;kvk;trefjum;ÞGFFT
veiðar;10242;kvk;veiðum;ÞGFFT
veiðar;10242;kvk;veiða;EFFT
veiðar;10242;kvk;veiðar;NFFT,ÞFFT
viðjar;10249;kvk;viðjum;ÞGFFT
viðjar;10249;kvk;viðjar;NFFT,ÞFFT
viðjar;10249;kvk;viðja;EFFT
vítur;484643;kvk;vítna;EFFT
vítur;484643;kvk;vítur;NFFT,ÞFFT
vítur;484643;kvk;vítum;ÞGFFT
væringar;12176;kvk;væringum;ÞGFFT
væringar;12176;kvk;væringar;NFFT,ÞFFT
væringar;12176;kvk;væringa;EFFT
vöðlur;484793;kvk;vöðlur;NFFT,ÞFFT
vöðlur;484793;kvk;vöðlum;ÞGFFT
vöðlur;484793;kvk;vaðla;EFFT
vöflur;393450;kvk;vafla;EFFT
vöflur;393450;kvk;vöflur;NFFT,ÞFFT
vöflur;393450;kvk;vöflum;ÞGFFT
öfgar;10246;kvk;öfga;EFFT
öfgar;10246;kvk;öfgar;NFFT,ÞFFT
öfgar;10246;kvk;öfgum;ÞGFFT
